season_idx,week_idx,contestant_id,celebrity_name,judge_rank,vote_rank,total_rank,placement,estimated_strength,strength_lower_95,strength_upper_95,implied_audience_score,implied_audience_lower_95,implied_audience_upper_95
3,7,38,85,6,8,14,3,30.52100007,8.424005356,83.52171559,170.3960046,47.03046598,466.2942434
3,7,39,62,3,4,7,1,34.86083473,9.875864834,91.83756758,82.36981787,23.33487405,216.9954843
3,8,31,99,2,3,5,5,73.24632734,17.48986815,211.5945515,129.9389649,31.02702136,375.3686771
3,8,32,61,3,5,8,4,26.4241895,6.457893148,75.59081489,62.43555821,15.25882804,178.6073599
3,8,35,57,1,1,2,6,48.95812114,11.81667737,140.0136926,65.20809566,15.73881942,186.486451
3,8,36,86,2,3,5,2,38.83589755,8.437322219,119.424334,68.89487173,14.96780733,211.8587362
3,8,37,0,4,6,10,7,14.13780801,3.14144013,39.42942706,44.49274267,9.886347818,124.0873657
3,8,38,85,5,7,12,3,35.58382003,8.347327723,104.7870516,149.1545279,34.98898446,439.2294925
3,8,39,62,1,1,2,1,53.26579038,12.98078257,157.1324355,70.94554842,17.28930955,209.2871754
3,9,31,99,3,4,7,5,25.51991437,6.147189194,72.66396179,60.29892039,14.52469105,171.6917378
3,9,32,61,2,3,5,4,37.15177403,8.948627792,109.8913222,65.90723707,15.87486328,194.9471759
3,9,35,57,3,4,7,6,20.27880201,4.150272412,61.59756891,47.91512427,9.806339559,145.5438624
3,9,36,86,1,1,2,2,49.62529132,10.9068609,154.4625961,66.09671016,14.52702048,205.731174
3,9,38,85,4,6,10,3,46.216196,10.95420931,139.1968108,145.4458368,34.47371869,438.0628088
3,9,39,62,1,1,2,1,51.7459139,12.65407008,153.5736069,68.92120091,16.85415603,204.5471153
3,10,32,61,1,1,2,4,35.32682038,6.185058164,119.7625369,47.05235064,8.237976763,159.5136165
3,10,36,86,1,1,2,2,41.52906723,6.250648841,150.6069333,55.31322128,8.325338024,200.5957558
3,10,38,85,2,4,6,3,66.93876196,11.0200942,226.152946,118.7493456,19.54964413,401.1952649
3,10,39,62,1,1,2,1,43.47536516,7.503917724,146.7395079,57.90552627,9.994586666,195.4446707
4,0,43,74,9,15,24,15,14.98885811,2.04653502,45.57813694,197.72406,26.99666714,601.2395487
4,0,44,12,6,9,15,13,57.23305147,11.06700948,172.7572351,319.5269906,61.78612084,964.4881411
4,0,45,81,4,5,9,6,81.28831749,16.75432091,246.1460917,255.8204349,52.72710511,774.640221
4,0,46,77,6,9,15,12,54.09838534,10.88048711,162.3442816,302.0264309,60.74478317,906.3535562
4,0,47,82,6,9,15,9,57.69644434,11.64174613,171.3648517,322.1140714,64.99482398,956.7145896
4,0,48,102,2,2,4,5,161.8138622,34.27354011,506.3741033,287.0577477,60.80125086,898.3075221
4,0,49,41,8,14,22,1,58.02520847,11.54928295,182.2882363,574.6863821,114.3850373,1805.397512
4,0,50,22,6,9,15,3,118.2216966,20.84679741,389.8846236,660.0211234,116.3857993,2176.690868
4,0,51,80,3,4,7,11,85.9514477,15.98113464,269.5657062,203.0876526,37.7605172,636.9347806
4,0,52,52,7,13,20,7,41.5475946,8.273721692,124.4598743,308.9465199,61.52311698,925.4794506
4,0,53,87,5,7,12,8,59.1474335,11.96572894,181.1210474,247.9246893,50.15601614,759.1940469
4,0,54,53,1,1,2,2,211.9413301,37.80695638,728.3551007,282.2880087,50.35568299,970.107675
4,0,55,21,5,7,12,14,48.83886509,8.34038175,147.1400135,204.7148918,34.95986945,616.7578196
4,0,56,68,4,5,9,10,66.97633455,13.20784913,198.2854747,210.7795506,41.56609231,624.019268
4,0,57,5,2,2,4,4,143.3403848,29.43818351,445.1776817,254.2858039,52.22332957,789.7450867
4,1,43,74,11,15,26,15,6.531088074,0.883404983,19.3320335,152.8375477,20.67304095,452.3994407
4,1,44,12,9,13,22,13,21.07167032,4.605915778,58.42906235,277.9648841,60.75848882,770.761278
4,1,45,81,5,5,10,6,51.01289651,11.79216114,141.9588998,213.8276467,49.42848257,595.0404615
4,1,46,77,10,14,24,12,15.61860843,3.241541784,44.12809014,274.4164127,56.95336252,775.3233747
4,1,47,82,6,8,14,9,49.04121515,11.62956448,135.9479352,273.7927035,64.92681493,758.985123
4,1,48,102,4,4,8,5,76.06794768,18.25344408,214.972438,239.3915394,57.44495824,676.5343937
4,1,49,41,7,9,16,1,64.98517949,15.18311814,188.9393537,483.2276149,112.9011572,1404.946697
4,1,50,22,8,10,18,3,56.64210223,11.62305838,175.9711869,560.9879854,115.1157151,1742.832941
4,1,51,80,3,3,6,11,72.38757935,15.31678467,204.893869,171.0386964,36.19077894,484.126981
4,1,52,52,5,5,10,7,62.1993406,14.95458288,177.785732,260.7171821,62.68421288,745.2136086
4,1,53,87,5,5,10,8,49.83800962,11.43157063,143.8594686,208.902945,47.91701734,603.0069595
4,1,54,53,2,2,4,2,132.4615047,29.01934003,405.3982495,234.9866735,51.48030135,719.1763847
4,1,55,21,8,10,18,14,18.30238167,3.125632678,52.20057887,181.268276,30.95652016,516.9987769
4,1,56,68,8,10,18,10,18.71231267,4.276988067,51.12662067,185.328266,42.35963752,506.3622076
4,1,57,5,1,1,2,4,163.3955949,35.54212754,499.0360066,217.6291763,47.33912165,664.6739477
4,2,44,12,6,12,18,13,45.23546642,13.09054943,112.3267364,252.5455498,73.08336278,627.1100895
4,2,45,81,2,4,6,6,104.2539364,27.44604713,282.073406,184.9464549,48.68928017,500.3981458
4,2,46,77,5,10,15,12,54.53705944,15.09980096,139.3444954,228.5996655,63.29291464,584.081822
4,2,47,82,3,5,8,9,99.40093555,25.34761581,269.1909458,234.8663484,59.89181022,636.0492898
4,2,48,102,4,7,11,5,66.10743825,19.08150822,173.9177714,208.0450688,60.0509382,547.3322771
4,2,49,41,6,12,18,1,75.35838882,21.11020288,206.8568789,420.7191226,117.8563684,1154.863393
4,2,50,22,7,14,21,3,66.09241965,17.17637103,190.5300511,491.4610156,127.7229189,1416.775069
4,2,51,80,3,5,8,11,63.38788064,15.95417132,168.8529512,149.7740437,37.69680778,398.9688413
4,2,52,52,5,10,15,7,55.16784496,16.13178414,141.665338,231.2436907,67.6186156,593.8099561
4,2,53,87,1,1,2,8,135.282458,34.47061026,389.782814,180.1848448,45.91195083,519.1578931
4,2,54,53,1,1,2,2,150.601151,35.92595275,458.1622387,200.5880542,47.85034451,610.23353
4,2,55,21,4,7,11,14,25.53560779,6.708847844,61.20479217,80.36247388,21.11324759,192.6160737
4,2,56,68,4,7,11,10,51.39926363,15.30051692,130.4356961,161.7573396,48.15187488,410.4909234
4,2,57,5,1,1,2,4,138.4398434,35.51456904,392.5217138,184.3902164,47.30241604,522.8058769
4,3,44,12,10,13,23,13,10.44750439,2.344113108,26.66577988,183.5609549,41.18568648,468.5134204
4,3,45,81,1,1,2,6,119.0785074,31.90696188,315.0478892,158.6025468,42.49738703,419.6172651
4,3,46,77,9,12,21,12,12.16755845,2.88749984,30.2652873,160.5071607,38.09017255,399.241586
4,3,47,82,5,7,12,9,48.11691614,13.79028963,118.9276949,201.6887424,57.80391589,498.5019645
4,3,48,102,3,4,7,5,74.56288466,20.82003392,194.4557156,176.1785475,49.19395693,459.4635212
4,3,49,41,6,9,15,1,63.63486825,17.86223844,167.9005984,355.2677592,99.72327438,937.3739743
4,3,50,22,8,11,19,3,42.39266418,10.67783169,119.5078368,419.8603925,105.7541131,1183.615331
4,3,51,80,4,6,10,11,40.5757074,10.53009023,103.1619881,127.6947959,33.13898413,324.6585176
4,3,52,52,5,7,12,7,45.80640469,13.61070686,117.002606,192.0039125,57.05116973,490.432687
4,3,53,87,2,2,4,8,86.30239266,22.83465088,231.8173396,153.1004212,40.50866447,411.2438977
4,3,54,53,2,2,4,2,96.85486042,24.36215196,274.0143501,171.8204961,43.21845098,486.1013828
4,3,56,68,7,10,17,10,20.88478142,6.055545242,49.90818553,155.2985341,45.0288313,371.1155935
4,3,57,5,3,4,7,4,65.78578808,18.56783159,170.0448854,155.4398632,43.87241205,401.7851652
4,4,45,81,3,3,6,6,59.45196589,18.56604639,145.4211453,140.4741923,43.86819395,343.6037417
4,4,47,82,5,9,14,9,45.43354858,14.10874603,107.7296255,190.4410343,59.13877018,451.5637001
4,4,48,102,3,3,6,5,65.698241,20.8081088,161.5441406,155.2330054,49.16578002,381.6994499
4,4,49,41,6,11,17,1,57.10735625,17.84151932,144.4575396,318.8252455,99.60760134,806.4934809
4,4,50,22,5,9,14,3,85.64522721,22.29754901,243.7005269,358.9938749,93.46327613,1021.504634
4,4,51,80,3,3,6,11,25.15692496,7.608492455,56.07726458,59.44124238,17.97748512,132.5003863
4,4,52,52,4,8,12,7,54.8412369,17.59485766,134.3754334,172.5894877,55.37233735,422.8895723
4,4,53,87,3,3,6,8,58.34459618,17.98505415,147.1822207,137.8576789,42.49541486,347.7648429
4,4,54,53,1,1,2,2,111.4166999,29.95728373,313.4385699,148.3976642,39.90057987,417.4737872
4,4,56,68,3,3,6,10,50.85866885,16.70955989,121.5459952,120.1697929,39.4816537,287.1911004
4,4,57,5,2,2,4,4,77.25868709,23.39485975,197.023318,137.05689,41.50247485,349.5193127
4,5,45,81,4,8,12,6,39.96144951,12.02399453,94.46972387,125.7616803,37.84041306,297.3033099
4,5,47,82,4,8,12,9,49.69228191,14.80965675,124.0489427,156.38534,46.60710108,390.3913311
4,5,48,102,3,5,8,5,57.19928223,17.90845909,139.070655,135.1515101,42.31443467,328.598687
4,5,49,41,1,1,2,1,207.4684625,52.89432758,582.0563652,276.3305256,70.45079124,775.2500761
4,5,50,22,3,5,8,3,131.7393016,30.20485562,382.6608603,311.2760313,71.36858528,904.1580791
4,5,52,52,2,3,5,7,81.5041531,22.972698,208.5255374,144.5883455,40.75356002,369.9242468
4,5,53,87,3,5,8,8,50.50021026,15.21377088,129.8207519,119.3228204,35.94737608,306.7428469
4,5,54,53,1,1,2,2,97.15341348,26.16189838,267.4772666,129.4001676,34.84544611,356.2572007
4,5,56,68,5,10,15,10,19.51038414,5.288624336,45.92716267,81.78048716,22.16800404,192.5100864
4,5,57,5,2,3,5,4,67.07376446,19.98810203,171.0106392,118.98884,35.45888759,303.3728276
4,6,45,81,3,3,6,6,45.31932558,13.03365188,113.6788334,107.0813313,30.79615103,268.6024266
4,6,47,82,6,9,15,9,16.80148996,4.486495142,41.14974827,93.8012108,25.04769978,229.7353521
4,6,48,102,5,6,11,5,30.61030478,8.625615133,75.22431005,128.3073474,36.15546483,315.3131521
4,6,49,41,5,6,11,1,56.92711405,16.16861153,153.4686309,238.6179116,67.77298273,643.2850991
4,6,50,22,4,5,9,3,86.49029907,19.80392104,254.5876969,272.1914613,62.32442558,801.2065859
4,6,52,52,3,3,6,7,54.23466512,15.33611443,139.919261,128.1466586,36.23645165,330.6037889
4,6,53,87,1,1,2,8,76.83470894,19.6472028,207.8983294,102.3373637,26.16842006,276.9030721
4,6,54,53,2,2,4,2,64.03505588,17.00011848,179.7270357,113.5981718,30.15820558,318.8357126
4,6,57,5,5,6,11,4,27.89599636,8.021709719,68.92964554,116.9299464,33.62411133,288.9281908
4,7,45,81,1,1,2,6,71.7477067,18.82765558,194.2380468,95.56190499,25.07685216,258.7087258
4,7,48,102,1,1,2,5,79.62072689,21.19153793,211.7412613,106.0481051,28.22534444,282.0215339
4,7,49,41,5,7,12,1,53.78891946,14.95168692,143.3947299,225.4637328,62.67207408,601.0589428
4,7,50,22,3,5,8,3,103.1951904,23.2924046,317.860132,243.8314832,55.03571957,751.045733
4,7,52,52,6,8,14,7,19.0981388,4.375027098,51.56694579,106.6231952,24.4253837,287.893631
4,7,53,87,4,6,10,8,24.19345509,5.623286895,63.52966354,76.13861863,17.69690582,199.9326183
4,7,54,53,2,4,6,2,59.13642894,15.93818485,163.5493672,104.9080089,28.2743356,290.1365331
4,7,57,5,1,1,2,4,70.91541006,19.33253556,192.7097181,94.45335594,25.74930979,256.6731206
4,8,45,81,4,5,9,6,23.50364621,5.256356609,65.69595837,73.96773829,16.54214868,206.7501107
4,8,48,102,3,3,6,5,29.07469069,7.043386606,80.06210121,68.6982109,16.64224269,189.172197
4,8,49,41,3,3,6,1,81.58415554,20.45348361,240.2670908,192.7685348,48.32786514,567.7074764
4,8,50,22,5,6,11,3,57.5914105,13.60413556,171.5778253,241.4024025,57.02362524,719.1923049
4,8,54,53,1,1,2,2,70.57564508,18.02577054,204.4707271,94.0008176,24.00880879,272.3377945
4,8,57,5,2,2,4,4,52.61085997,13.98444282,144.0335138,93.33165133,24.80839777,255.5154145
4,9,49,41,1,1,2,1,129.2118049,25.07521368,411.5369961,172.099246,33.39807358,548.1326322
4,9,50,22,3,4,7,3,83.95775349,13.55815028,289.9673905,198.3769154,32.03544545,685.1402535
4,9,54,53,1,1,2,2,60.63220601,11.34642499,196.2132397,80.75699388,15.11248284,261.3395164
4,9,57,5,2,3,5,4,42.0910676,8.15879036,133.8559441,74.66954251,14.47369189,237.4604085
5,0,58,44,10,15,25,16,10.82901767,1.706202002,32.40426344,190.2640811,29.97769199,569.3376442
5,0,59,19,8,10,18,14,28.40102526,5.058814363,85.90619922,281.2860632,50.10290873,850.8219811
5,0,60,97,3,3,6,12,100.587404,16.67897247,307.0992375,237.6697577,39.40938119,725.6196947
5,0,61,60,7,9,16,11,64.59286677,12.58904001,194.0482221,480.3103907,93.61167928,1442.93607
5,0,62,107,8,10,18,6,39.60734204,8.723916066,122.0790216,392.2743356,86.40237396,1209.080554
5,0,63,24,4,6,10,5,137.6475371,27.98320763,426.9101547,433.187128,88.06525424,1343.518292
5,0,64,112,2,2,4,3,148.6940243,26.74948673,482.2941614,263.7831589,47.45358221,855.5897116
5,0,65,94,9,12,21,13,19.40292347,2.866638723,62.36333647,255.9517728,37.81498516,822.6598713
5,0,66,51,9,12,21,10,33.79080496,6.993853505,101.7578152,445.7481084,92.25873648,1342.328295
5,0,67,59,5,7,12,9,80.5611304,16.55043228,241.7644401,337.6831764,69.37343747,1013.389257
5,0,68,38,6,8,14,8,46.36722998,9.358707875,144.2276197,258.8640843,52.24882627,805.2098584
5,0,69,18,1,1,2,1,275.8765673,48.14515441,962.8589389,367.444362,64.1252924,1282.447045
5,0,70,104,9,12,21,15,20.5684557,3.43532183,61.71462532,271.3267776,45.31671291,814.1024615
5,0,71,111,11,16,27,7,33.98591961,7.210050331,104.4345357,795.3230077,168.7263131,2443.929426
5,0,72,98,3,3,6,4,136.6968784,28.05881541,417.9009256,322.9898842,66.2978822,987.4239499
5,0,73,33,3,3,6,2,148.0542526,29.88332822,467.5568808,349.8252957,70.60887444,1104.751949
5,1,59,19,10,15,25,14,16.23655184,2.547253392,46.34914621,285.273578,44.75482827,814.346969
5,1,60,97,4,6,10,12,63.82972775,11.77757694,181.1258003,200.8769429,37.06491842,570.0164851
5,1,61,60,8,13,21,11,41.28053034,9.149850812,116.9778674,408.8457285,90.62086631,1158.558309
5,1,62,107,2,4,6,6,189.0571749,42.21772424,560.9506478,335.387377,74.89423136,995.1262972
5,1,63,24,3,5,8,5,154.6025762,35.82795237,448.5835513,365.2977945,84.6549411,1059.921419
5,1,64,112,1,1,2,3,167.8217008,34.41278478,537.1672661,223.5243768,45.83493217,715.4615752
5,1,65,94,6,11,17,13,35.57489576,6.748209102,107.9506055,198.6114508,37.67464587,602.6785435
5,1,66,51,7,12,19,10,50.0273799,11.43268244,137.9496884,372.0019189,85.01304318,1025.789256
5,1,67,59,5,9,14,9,68.24595511,16.03938119,192.6377167,286.0624073,67.23129581,807.4677668
5,1,68,38,4,6,10,8,69.29241563,15.66672846,206.3054155,218.0684316,49.30437007,649.2586236
5,1,69,18,1,1,2,1,230.259985,45.5887384,724.2927894,306.6869148,60.7203615,964.6970184
5,1,70,104,9,14,23,15,11.82681598,2.34488588,32.731171,156.0122897,30.93233341,431.7700503
5,1,71,111,5,9,14,7,157.820626,36.2081467,466.1798546,661.5270916,151.77148,1954.057661
5,1,72,98,4,6,10,4,86.83649545,20.1632037,253.5798444,273.2809673,63.45511505,798.0347985
5,1,73,33,1,1,2,2,224.554435,47.45314201,719.1619758,299.0876026,63.20359015,957.8632066
5,2,59,19,10,13,23,14,9.132810537,1.713052237,25.41660669,160.4619974,30.0980495,446.5656504
5,2,60,97,6,9,15,12,31.36983733,5.758707385,85.8113551,175.1349869,32.15034658,479.0770953
5,2,61,60,5,7,12,11,82.22720497,19.42470431,223.5613296,344.6667596,81.42134821,937.0883888
5,2,62,107,7,10,17,6,37.81196977,9.936726211,100.1210169,281.1685389,73.8891628,744.4965235
5,2,63,24,3,5,8,5,131.2994331,32.58162777,367.7012172,310.2367019,76.98446597,868.8111608
5,2,64,112,1,1,2,3,142.1886234,32.76575616,430.3283211,189.3832757,43.6412287,573.1610951
5,2,65,94,9,12,21,13,14.53029032,2.30584765,42.92137291,191.6749078,30.41736441,566.1931051
5,2,66,51,8,11,19,10,32.51187392,8.072594671,87.95351945,322.0002425,79.95163391,871.0988071
5,2,67,59,5,7,12,9,58.16814031,14.82618026,155.129917,243.8198457,62.14599547,650.2486109
5,2,68,38,2,4,6,8,104.2591588,25.24483228,297.6975601,184.9557195,44.78432562,528.115391
5,2,69,18,1,1,2,1,195.039484,44.01564169,594.3839078,259.7761726,58.62512913,791.6693249
5,2,71,111,11,14,25,7,25.06566839,6.352603029,67.67356901,586.5753524,148.660722,1583.666032
5,2,72,98,4,6,10,4,73.2275088,19.19129812,199.4186342,230.4524651,60.39645526,627.5854061
5,2,73,33,1,1,2,2,189.5236508,45.78451032,554.2419305,252.4295471,60.98111322,738.2035907
5,3,60,97,3,6,9,12,62.82501806,13.27225353,162.8343707,148.4441017,31.35992338,384.7480291
5,3,61,60,6,11,17,11,53.80448177,14.21704327,137.9127816,300.3855936,79.3724768,769.9546842
5,3,62,107,6,11,17,6,44.46990231,12.96773891,110.5202074,248.2714741,72.39772266,617.0244006
5,3,63,24,5,9,14,5,62.92031388,17.91155929,158.9488402,263.7392418,75.07879054,666.2561582
5,3,64,112,1,1,2,3,121.8315267,29.7951806,355.20176,162.2693368,39.68467214,473.0988404
5,3,65,94,7,13,20,13,17.25999026,3.37816341,46.37778644,128.3447086,25.1199098,344.8636643
5,3,66,51,4,8,12,10,86.14835636,23.01491398,222.4403817,271.1153419,72.42966131,700.036573
5,3,67,59,2,4,6,9,117.7987673,32.19300119,309.7911006,208.9749812,57.11037538,549.5693285
5,3,68,38,2,4,6,8,89.66457753,23.1836544,241.5874074,159.0649362,41.12779663,428.5759953
5,3,69,18,1,1,2,1,166.5717296,41.76149921,480.7214529,221.8595204,55.62280112,640.2805041
5,3,71,111,5,9,14,7,115.0883813,31.76641707,305.5008421,482.4089478,133.1533528,1280.549246
5,3,72,98,3,6,9,4,84.03951331,23.58361796,225.5186857,198.570099,55.72380383,532.8596751
5,3,73,33,1,1,2,2,162.3474426,42.05129515,452.9435336,216.2331257,56.0087849,603.2826542
5,4,60,97,3,4,7,12,18.24311285,5.565293671,41.89604035,43.10516068,13.14977767,98.99273036
5,4,61,60,8,10,18,11,16.19631661,4.365144904,39.26809647,160.4096364,43.23275001,388.9144199
5,4,62,107,6,7,13,6,39.66973546,12.92257132,94.72576483,221.4725734,72.14555611,528.8454449
5,4,63,24,9,11,20,5,24.22777548,7.256653298,57.00686861,319.5983376,95.72543431,752.000548
5,4,64,112,2,2,4,3,78.5059285,21.27642979,215.6275039,139.2694959,37.74438069,382.5231335
5,4,66,51,6,7,13,10,43.94827219,13.2075291,109.1552008,245.35926,73.73644981,609.4036911
5,4,67,59,7,9,16,9,29.48145397,9.41030628,70.28120374,219.2231029,69.97472185,522.6086736
5,4,68,38,4,5,9,8,45.44785747,13.88297794,115.4883002,143.0278178,43.69077334,363.4503469
5,4,69,18,1,1,2,1,143.2648192,36.40394921,415.806072,190.816678,48.48699555,553.8186819
5,4,71,111,10,12,22,7,28.9677173,9.242361845,70.05716372,508.958087,162.3867961,1230.892985
5,4,72,98,5,6,11,4,43.01566529,14.02107428,108.1059628,180.3061404,58.77128182,453.1411704
5,4,73,33,2,2,4,2,104.7975896,29.63680203,285.409676,185.9108956,52.57567877,506.316688
5,5,62,107,4,5,9,6,59.96723227,19.06475311,150.0474909,188.7213798,59.99820864,472.2107131
5,5,63,24,4,5,9,5,64.87109854,20.2899447,159.4650097,204.1542149,63.85397849,501.8483517
5,5,64,112,4,5,9,3,43.75553467,13.79815821,109.3737611,137.701951,43.42383929,344.2074334
5,5,66,51,5,9,14,10,26.33476208,8.315229079,61.41223282,110.3858159,34.85443854,257.4179104
5,5,67,59,4,5,9,9,53.5397804,16.81750106,135.443683,168.4937065,52.92593779,426.2514338
5,5,68,38,3,3,6,8,54.05737127,16.60259439,141.2869961,127.7277455,39.22891367,333.8354983
5,5,69,18,1,1,2,1,125.1605921,32.94272952,360.9490678,166.7033716,43.87694232,480.7537706
5,5,71,111,6,10,16,7,66.84345072,20.4287982,170.1800106,373.1809872,114.0521472,950.099728
5,5,72,98,3,3,6,4,65.21571971,19.64216923,164.9716069,154.0928953,46.4108767,389.7979299
5,5,73,33,2,2,4,2,91.85431059,26.7987275,243.1410446,162.9495221,47.54093532,431.3321473
5,6,62,107,1,1,2,6,120.7468506,31.89480426,322.0124724,160.8246395,42.4811941,428.8935035
5,6,63,24,3,4,7,5,74.2055824,20.85015178,194.9304129,175.3343072,49.26511995,460.5851446
5,6,64,112,2,3,5,3,61.12504293,15.63044341,170.4721507,108.4358096,27.72840237,302.4175492
5,6,67,59,6,8,14,9,18.37299592,4.866199072,47.12693683,102.5747875,27.16755276,263.1054594
5,6,68,38,5,7,12,8,29.28180212,7.680634245,77.08275118,122.7387439,32.19444608,323.1030664
5,6,69,18,1,1,2,1,110.0283471,27.20747431,312.7550386,146.5484953,36.23806523,416.563381
5,6,71,111,7,9,16,7,44.58547875,12.86437431,115.9004703,331.5361245,95.65905588,861.8320092
5,6,72,98,3,4,7,4,57.15833258,15.49873703,151.9272551,135.0547536,36.6206993,358.9764968
5,6,73,33,4,6,10,2,46.51070947,13.51804279,123.6003234,146.3726928,42.54229504,388.9794925
5,7,62,107,4,5,9,6,51.56651831,15.40874572,135.1471589,162.2837026,48.49247902,425.3182503
5,7,63,24,4,5,9,5,54.88921371,16.6718263,147.066691,172.7404744,52.46748841,462.8299121
5,7,64,112,1,1,2,3,75.07283487,19.90005976,219.0587661,99.99069578,26.50520424,291.7678342
5,7,68,38,5,7,12,8,20.8079887,4.688657384,57.09760838,87.21957701,19.65315917,239.3325623
5,7,69,18,1,1,2,1,98.36966855,24.48381223,285.0812114,131.0201169,32.61037664,379.704173
5,7,71,111,6,8,14,7,30.33313304,8.631127282,78.59924974,169.3471598,48.18680911,438.8125582
5,7,72,98,2,3,5,4,69.35490002,19.44187354,192.4370556,123.0355739,34.4898784,341.3832845
5,7,73,33,3,4,7,2,58.18598472,17.03396689,155.6439393,137.4829089,40.2481685,367.7583464
5,8,62,107,4,6,10,6,32.79626914,7.815512072,92.47659321,103.21232,24.59600296,291.0307782
5,8,63,24,3,5,8,5,37.81316051,9.582171017,105.4062129,89.34562721,22.64092893,249.0557277
5,8,64,112,2,3,5,3,59.47358054,15.38600841,167.1695894,105.5061158,27.29477475,296.5588062
5,8,69,18,1,1,2,1,91.9154079,22.36288314,272.2987232,122.4235851,29.78547765,362.6789749
5,8,72,98,2,3,5,4,67.81983905,18.03786726,189.5422675,120.3123761,31.99917163,336.2479311
5,8,73,33,1,1,2,2,89.25423735,22.76677052,261.4057423,118.87913,30.32342164,348.1704414
5,9,64,112,2,3,5,3,43.7818508,7.456566672,150.4923702,77.66899146,13.22794725,266.9734239
5,9,69,18,1,1,2,1,78.73383754,14.02905681,260.4484128,104.8668431,18.68552259,346.8953591
5,9,72,98,2,3,5,4,53.89638723,10.17245422,176.8269648,95.61217635,18.04593103,313.6909876
5,9,73,33,1,1,2,2,77.04229858,14.28085236,251.5479031,102.6138556,19.02089306,335.0406294
6,0,74,43,7,9,16,13,45.8870957,7.480271814,147.3152289,341.2149044,55.6230503,1095.431101
6,0,75,83,5,7,12,10,70.301501,13.27815576,225.0734264,294.6785136,55.65723558,943.4265528
6,0,76,11,6,8,14,7,75.56155208,14.66696007,237.4317567,421.8533648,81.88432191,1325.560192
6,0,77,4,8,11,19,5,104.9172927,19.61708422,347.4891507,1039.109397,194.289197,3441.560799
6,0,78,114,4,5,9,1,149.6721396,26.81580246,503.3369942,471.0294544,84.39134256,1584.039291
6,0,79,1,4,5,9,11,121.7901531,21.0390235,399.0055648,383.2827509,66.2113857,1255.700453
6,0,80,78,9,12,21,14,13.62491867,1.890170242,43.84358271,179.7317859,24.93399642,578.3583457
6,0,81,109,9,12,21,12,21.20715024,2.894289146,70.62994572,279.7520542,38.17973302,931.7080412
6,0,82,45,2,2,4,2,256.7596634,45.10094921,875.8717282,455.4915733,80.00907167,1553.796209
6,0,83,72,3,4,7,8,135.9379387,24.90054558,444.2714947,321.1966476,58.83546451,1049.732813
6,0,84,37,9,12,21,6,73.4407468,14.078448,235.0450968,968.7864495,185.7144739,3100.574472
6,0,85,79,7,9,16,9,65.02674015,12.04716235,210.1169899,483.5366586,89.58229517,1562.422889
6,0,86,16,1,1,2,4,321.5039235,56.05557626,1138.049316,428.2161592,74.66130835,1515.785878
6,0,87,9,2,2,4,3,218.5799522,38.17837046,752.1924825,387.7607759,67.72841885,1334.38926
6,1,74,43,6,9,15,13,26.98502599,5.855430663,75.83592738,150.6549786,32.69034396,423.3851775
6,1,75,83,5,7,12,10,61.72562245,13.99260903,180.0405497,258.7315266,58.65196579,754.6649904
6,1,76,11,7,10,17,7,51.53754828,12.44528563,149.810849,383.2314803,92.54272652,1113.988448
6,1,77,4,4,6,10,5,286.0305347,55.68539108,945.9249029,900.159556,175.2461043,2976.89665
6,1,78,114,1,1,2,1,307.7870608,57.07943513,1052.093951,409.9464528,76.02500216,1401.300569
6,1,79,1,7,10,17,11,47.86222829,9.890766633,141.2222649,355.9019242,73.54740892,1050.124025
6,1,81,109,5,7,12,12,51.42222006,10.43780376,152.9686299,215.5433833,43.75150536,641.1892753
6,1,82,45,1,1,2,2,293.5562152,55.15902301,968.0100047,390.9921646,73.46717489,1289.307831
6,1,83,72,2,3,5,8,154.5294107,31.51624099,479.8110589,274.1351327,55.90980298,851.1846884
6,1,84,37,7,10,17,6,109.5843754,23.56151529,333.3456242,814.8657394,175.2026374,2478.74688
6,1,85,79,8,13,21,9,45.85675056,10.13038605,129.6659772,454.1689857,100.332167,1284.22238
6,1,86,16,2,3,5,4,198.4377012,41.21766246,625.5513276,352.0284282,73.12012203,1109.727886
6,1,87,9,3,5,8,3,137.0758966,29.13587755,435.3653328,323.8854354,68.84278434,1028.689171
6,2,75,83,4,6,10,10,67.7853541,15.14592107,188.4728955,213.3255959,47.66535012,593.1383448
6,2,76,11,5,7,12,7,72.34302401,16.91795196,209.1729098,303.2358411,70.91394731,876.7773274
6,2,77,4,6,8,14,5,135.1856151,30.81362605,415.6004837,754.7291583,172.0297092,2320.260207
6,2,78,114,2,3,5,1,191.9940364,40.15199537,600.3146638,340.5973686,71.2296289,1064.958051
6,2,79,1,8,11,19,11,29.59250916,5.80296121,85.54155451,293.0866165,57.47299959,847.2105103
6,2,81,109,9,12,21,12,12.39502985,1.990371859,37.83852838,163.5078276,26.25579627,499.1432571
6,2,82,45,1,1,2,2,247.7523469,50.09799637,786.0111741,329.9852682,66.72631349,1046.900711
6,2,83,72,3,5,8,8,97.90868068,21.3741619,280.9367874,231.3404213,50.50326065,663.8025793
6,2,84,37,6,8,14,6,124.372791,28.82048241,366.0026528,694.3621315,160.9021671,2043.359968
6,2,85,79,7,10,17,9,47.04089417,10.04976855,135.0795639,349.7945111,74.72974186,1004.447106
6,2,86,16,2,3,5,4,168.691418,37.74437604,503.656281,299.2585298,66.95851286,893.486106
