Season,Week,Celebrity_Name,Predicted_Elim_Probability,Actual_Eliminated,Prediction_Type
12,1,289,0.0,False,pct
12,1,49,0.0,False,pct
12,1,50,0.0,False,pct
12,2,105,0.004437499999999983,False,pct
12,2,149,0.014687499999999964,False,pct
12,2,154,0.010249999999999981,False,pct
12,2,197,0.8303125,True,pct
12,2,229,0.023812500000000014,False,pct
12,2,231,0.009312499999999946,False,pct
12,2,242,0.0036874999999999547,False,pct
12,2,262,0.034499999999999975,False,pct
12,2,289,0.042625000000000024,False,pct
12,2,49,0.02200000000000002,False,pct
12,2,50,0.004375000000000018,False,pct
12,3,105,0.0034374999999999822,False,pct
12,3,149,0.006562500000000027,False,pct
12,3,154,0.00924999999999998,False,pct
12,3,229,0.0029375000000000373,False,pct
12,3,231,0.00956250000000003,False,pct
12,3,242,0.01387499999999997,False,pct
12,3,262,0.013249999999999984,False,pct
12,3,289,0.925125,True,pct
12,3,49,0.004874999999999963,False,pct
12,3,50,0.011125000000000052,False,pct
12,4,105,0.009624999999999995,False,pct
12,4,149,0.06443750000000004,False,pct
12,4,154,0.022312499999999957,False,pct
12,4,229,0.021375000000000033,False,pct
12,4,231,0.008499999999999952,False,pct
12,4,242,0.021187500000000026,False,pct
12,4,262,0.8270625,True,pct
12,4,49,0.006125000000000047,False,pct
12,4,50,0.01937500000000003,False,pct
12,5,105,0.008187500000000014,False,pct
12,5,149,0.042874999999999996,False,pct
12,5,154,0.024812500000000015,False,pct
12,5,229,0.8486875,True,pct
12,5,231,0.044875,False,pct
12,5,242,0.011312499999999948,False,pct
12,5,49,0.01012500000000005,False,pct
12,5,50,0.00912500000000005,False,pct
12,6,105,0.010624999999999996,False,pct
12,6,149,0.021187500000000026,False,pct
12,6,154,0.013562500000000033,False,pct
12,6,231,0.029625000000000012,False,pct
12,6,242,0.008312499999999945,False,pct
12,6,49,0.007750000000000035,False,pct
12,6,50,0.9089375,True,pct
12,7,105,0.0016249999999999876,False,pct
12,7,149,0.4255,True,pct
12,7,154,0.008062499999999972,False,pct
12,7,231,0.0012499999999999734,False,pct
12,7,242,0.560875,False,pct
12,7,49,0.002687499999999954,False,pct
12,8,105,0.0,False,pct
12,8,154,0.0,False,pct
12,8,231,0.0,False,pct
12,8,49,0.0,False,pct
12,9,105,0.031749999999999945,False,pct
12,9,154,0.041437500000000016,False,pct
12,9,231,0.9116250000000001,True,pct
12,9,49,0.01518750000000002,False,pct
12,10,105,0.6388750000000001,False,pct
12,10,154,0.7246875000000002,True,pct
12,10,49,0.6364375,True,pct
13,1,107,0.004437499999999983,False,pct
13,1,110,0.0034999999999999476,False,pct
13,1,156,0.008499999999999952,False,pct
13,1,192,0.881875,True,pct
13,1,206,0.01606249999999998,False,pct
13,1,237,0.004937500000000039,False,pct
13,1,239,0.017187500000000022,False,pct
13,1,42,0.014125000000000054,False,pct
13,1,48,0.011624999999999996,False,pct
13,1,57,0.0029375000000000373,False,pct
13,1,68,0.008375000000000021,False,pct
13,1,84,0.026437500000000003,False,pct
13,2,107,0.04162500000000002,False,pct
13,2,110,0.014000000000000012,False,pct
13,2,156,0.01618750000000002,False,pct
13,2,206,0.02531249999999996,False,pct
13,2,237,0.008437499999999987,False,pct
13,2,239,0.023937499999999945,False,pct
13,2,42,0.04568749999999999,False,pct
13,2,48,0.04562500000000003,False,pct
13,2,57,0.029312499999999964,False,pct
13,2,68,0.05306250000000001,False,pct
13,2,84,0.6968125000000001,True,pct
13,3,107,0.03237500000000004,False,pct
13,3,110,0.01331249999999995,False,pct
13,3,156,0.7253125,True,pct
13,3,206,0.05325000000000002,False,pct
13,3,237,0.011812500000000004,False,pct
13,3,239,0.027687499999999976,False,pct
13,3,42,0.04249999999999998,False,pct
13,3,48,0.050562499999999955,False,pct
13,3,57,0.01649999999999996,False,pct
13,3,68,0.026687499999999975,False,pct
13,4,107,0.014437499999999992,False,pct
13,4,110,0.009062499999999973,False,pct
13,4,206,0.03643750000000001,False,pct
13,4,237,0.004874999999999963,False,pct
13,4,239,0.013562500000000033,False,pct
13,4,42,0.053875000000000006,False,pct
13,4,48,0.03862500000000002,False,pct
13,4,57,0.8101875000000001,True,pct
13,4,68,0.01893750000000005,False,pct
13,5,107,0.013187500000000019,False,pct
13,5,110,0.0040000000000000036,False,pct
13,5,206,0.021312499999999956,False,pct
13,5,237,0.013125000000000053,False,pct
13,5,239,0.009750000000000036,False,pct
13,5,42,0.9025625000000002,True,pct
13,5,48,0.027312499999999962,False,pct
13,5,68,0.008750000000000036,False,pct
13,6,107,0.035937499999999956,False,pct
13,6,110,0.008125000000000049,False,pct
13,6,206,0.01793750000000005,False,pct
13,6,237,0.008937500000000043,False,pct
13,6,239,0.02487499999999998,False,pct
13,6,48,0.88225,True,pct
13,6,68,0.021937500000000054,False,pct
13,7,107,0.023187500000000028,False,pct
13,7,110,0.03518750000000004,False,pct
13,7,206,0.07050000000000001,False,pct
13,7,237,0.01375000000000004,False,pct
13,7,239,0.017249999999999988,False,pct
13,7,68,0.840125,True,pct
13,8,107,0.022937500000000055,False,pct
13,8,110,0.01143749999999999,False,pct
13,8,206,0.9138125000000001,True,pct
13,8,237,0.02475000000000005,False,pct
13,8,239,0.02706249999999999,False,pct
13,9,107,0.921125,True,pct
13,9,110,0.04031249999999997,False,pct
13,9,237,0.018124999999999947,False,pct
13,9,239,0.020437499999999997,False,pct
13,10,110,0.6819375,False,pct
13,10,237,0.71825,True,pct
13,10,239,0.5998125000000001,True,pct
14,1,112,0.0,False,pct
14,1,116,0.0,False,pct
14,1,144,0.0,False,pct
14,1,173,0.0,False,pct
14,1,183,0.0,False,pct
14,1,188,0.0,False,pct
14,1,243,0.0,False,pct
14,1,257,0.0,False,pct
14,1,291,0.0,False,pct
14,1,77,0.0,False,pct
14,1,95,0.0,False,pct
14,1,99,0.0,False,pct
14,2,112,0.011812500000000004,False,pct
14,2,116,0.01056250000000003,False,pct
14,2,144,0.0024374999999999813,False,pct
14,2,173,0.004375000000000018,False,pct
14,2,183,0.9030625,True,pct
14,2,188,0.01618750000000002,False,pct
14,2,243,0.0030000000000000027,False,pct
14,2,257,0.00593750000000004,False,pct
14,2,291,0.003750000000000031,False,pct
14,2,77,0.004874999999999963,False,pct
14,2,95,0.013000000000000012,False,pct
14,2,99,0.02100000000000002,False,pct
14,3,112,0.80275,True,pct
14,3,116,0.017187500000000022,False,pct
14,3,144,0.0024374999999999813,False,pct
14,3,173,0.0063750000000000195,False,pct
14,3,188,0.033375000000000044,False,pct
14,3,243,0.018750000000000044,False,pct
14,3,257,0.034812500000000024,False,pct
14,3,291,0.0050000000000000044,False,pct
14,3,77,0.011750000000000038,False,pct
14,3,95,0.03125,False,pct
14,3,99,0.03631249999999997,False,pct
14,4,116,0.024499999999999966,False,pct
14,4,144,0.011874999999999969,False,pct
14,4,173,0.00593750000000004,False,pct
14,4,188,0.024562500000000043,False,pct
14,4,243,0.005249999999999977,False,pct
14,4,257,0.8295625,True,pct
14,4,291,0.024062499999999987,False,pct
14,4,77,0.003750000000000031,False,pct
14,4,95,0.01837500000000003,False,pct
14,4,99,0.05212499999999998,False,pct
14,5,116,0.016625,False,pct
14,5,144,0.0051875000000000115,False,pct
14,5,173,0.008000000000000007,False,pct
14,5,188,0.02675000000000005,False,pct
14,5,243,0.010312499999999947,False,pct
14,5,291,0.004812499999999997,False,pct
14,5,77,0.008937500000000043,False,pct
14,5,95,0.8973125,True,pct
14,5,99,0.022062499999999985,False,pct
14,6,116,0.008937500000000043,False,pct
14,6,144,0.005312500000000053,False,pct
14,6,173,0.019187500000000024,False,pct
14,6,188,0.020312499999999956,False,pct
14,6,243,0.025249999999999995,False,pct
14,6,291,0.008437499999999987,False,pct
14,6,77,0.009375000000000022,False,pct
14,6,99,0.9031875000000001,True,pct
14,7,116,0.825125,True,pct
14,7,144,0.018687499999999968,False,pct
14,7,173,0.01200000000000001,False,pct
14,7,188,0.06762500000000005,False,pct
14,7,243,0.03212499999999996,False,pct
14,7,291,0.0224375,False,pct
14,7,77,0.02200000000000002,False,pct
14,8,144,0.045375000000000054,False,pct
14,8,173,0.054625000000000035,False,pct
14,8,188,0.95975,True,pct
14,8,243,0.8600625,True,pct
14,8,291,0.03431249999999997,False,pct
14,8,77,0.045875,False,pct
14,9,144,0.07506250000000003,False,pct
14,9,173,0.7905625000000001,True,pct
14,9,291,0.06325000000000003,False,pct
14,9,77,0.071125,False,pct
14,10,144,0.593,True,pct
14,10,291,0.7035625,True,pct
14,10,77,0.7034375000000002,False,pct
15,1,104,0.19900000000000007,False,pct
15,1,132,0.0038124999999999964,False,pct
15,1,147,0.0011250000000000426,False,pct
15,1,154,0.004187500000000011,False,pct
15,1,17,0.0008749999999999591,False,pct
15,1,190,0.0015625000000000222,False,pct
15,1,224,0.780125,True,pct
15,1,246,0.0013125000000000497,False,pct
15,1,256,0.0014374999999999805,False,pct
15,1,35,0.004062499999999969,False,pct
15,1,82,0.001375000000000015,False,pct
15,1,86,0.0005625000000000213,False,pct
15,1,97,0.0005625000000000213,False,pct
15,2,132,0.7634375,True,pct
15,2,147,0.03381250000000002,False,pct
15,2,154,0.04068749999999999,False,pct
15,2,17,0.01200000000000001,False,pct
15,2,190,0.018187500000000023,False,pct
15,2,246,0.007499999999999951,False,pct
15,2,256,0.01012500000000005,False,pct
15,2,35,0.050437500000000024,False,pct
15,2,82,0.029249999999999998,False,pct
15,2,86,0.026375000000000037,False,pct
15,2,97,0.008187500000000014,False,pct
15,3,104,0.849375,True,pct
15,3,147,0.015249999999999986,False,pct
15,3,154,0.02949999999999997,False,pct
15,3,17,0.030062499999999992,False,pct
15,3,190,0.015000000000000013,False,pct
15,3,246,0.025375000000000036,False,pct
15,3,256,0.018437499999999996,False,pct
15,3,35,0.029874999999999985,False,pct
15,3,82,0.9295,True,pct
15,3,86,0.028874999999999984,False,pct
15,3,97,0.028750000000000053,False,pct
15,4,147,0.009187500000000015,False,pct
15,4,154,0.05125000000000002,False,pct
15,4,17,0.022062499999999985,False,pct
15,4,190,0.013062499999999977,False,pct
15,4,246,0.016874999999999973,False,pct
15,4,256,0.00649999999999995,False,pct
15,4,35,0.8595000000000002,True,pct
15,4,86,0.014687499999999964,False,pct
15,4,97,0.0068749999999999645,False,pct
15,5,147,0.0,False,pct
15,5,154,0.0,False,pct
15,5,17,0.0,False,pct
15,5,190,0.0,False,pct
15,5,246,0.0,False,pct
15,5,256,0.0,False,pct
15,5,86,0.0,False,pct
15,5,97,0.0,False,pct
15,6,147,0.05018750000000005,False,pct
15,6,154,0.052875000000000005,False,pct
15,6,17,0.03456250000000005,False,pct
15,6,190,0.038562500000000055,False,pct
15,6,246,0.6674375,True,pct
15,6,256,0.04800000000000004,False,pct
15,6,86,0.05281250000000004,False,pct
15,6,97,0.05556249999999996,False,pct
15,7,147,0.0,False,pct
15,7,154,0.0,False,pct
15,7,17,0.0,False,pct
15,7,190,0.0,False,pct
15,7,256,0.0,False,pct
15,7,86,0.0,False,pct
15,7,97,0.0,False,pct
15,8,147,0.04674999999999996,False,pct
15,8,154,0.9596875000000001,True,pct
15,8,17,0.03749999999999998,False,pct
15,8,190,0.03081250000000002,False,pct
15,8,256,0.04543750000000002,False,pct
15,8,86,0.042312499999999975,False,pct
15,8,97,0.8375000000000001,True,pct
15,9,147,0.04774999999999996,False,pct
15,9,17,0.90925,True,pct
15,9,190,0.04468749999999999,False,pct
15,9,256,0.03993749999999996,False,pct
15,9,86,0.958375,True,pct
15,10,147,0.6730625,True,pct
15,10,190,0.60775,False,pct
15,10,256,0.7191875,True,pct
16,1,109,0.0,False,pct
16,1,113,0.0,False,pct
16,1,13,0.0,False,pct
16,1,146,0.0,False,pct
16,1,168,0.0,False,pct
16,1,251,0.0,False,pct
16,1,282,0.0,False,pct
16,1,293,0.0,False,pct
16,1,294,0.0,False,pct
16,1,64,0.0,False,pct
16,1,7,0.0,False,pct
16,1,79,0.0,False,pct
16,2,109,0.012687499999999963,False,pct
16,2,113,0.0044999999999999485,False,pct
16,2,13,0.011249999999999982,False,pct
16,2,146,0.0026249999999999885,False,pct
16,2,168,0.015125000000000055,False,pct
16,2,251,0.009812500000000002,False,pct
16,2,282,0.014874999999999972,False,pct
16,2,293,0.016812500000000008,False,pct
16,2,294,0.002375000000000016,False,pct
16,2,64,0.02618750000000003,False,pct
16,2,7,0.0034374999999999822,False,pct
16,2,79,0.8803125,True,pct
16,3,109,0.011937500000000045,False,pct
16,3,113,0.003375000000000017,False,pct
16,3,13,0.020499999999999963,False,pct
16,3,146,0.004062499999999969,False,pct
16,3,168,0.012375000000000025,False,pct
16,3,251,0.011312499999999948,False,pct
16,3,282,0.0056874999999999565,False,pct
16,3,293,0.8866875,True,pct
16,3,294,0.003874999999999962,False,pct
16,3,64,0.035062499999999996,False,pct
16,3,7,0.005125000000000046,False,pct
16,4,109,0.01012500000000005,False,pct
16,4,113,0.00868749999999996,False,pct
16,4,13,0.01649999999999996,False,pct
16,4,146,0.005125000000000046,False,pct
16,4,168,0.8698125,True,pct
16,4,251,0.023062499999999986,False,pct
16,4,282,0.03831249999999997,False,pct
16,4,294,0.006125000000000047,False,pct
16,4,64,0.01806249999999998,False,pct
16,4,7,0.004187500000000011,False,pct
16,5,109,0.021187500000000026,False,pct
16,5,113,0.00824999999999998,False,pct
16,5,13,0.04200000000000004,False,pct
16,5,146,0.006812499999999999,False,pct
16,5,251,0.013249999999999984,False,pct
16,5,282,0.024249999999999994,False,pct
16,5,294,0.0044999999999999485,False,pct
16,5,64,0.8711250000000001,True,pct
16,5,7,0.008624999999999994,False,pct
16,6,109,0.01806249999999998,False,pct
16,6,113,0.01837500000000003,False,pct
16,6,13,0.02793749999999995,False,pct
16,6,146,0.0044999999999999485,False,pct
16,6,251,0.018562500000000037,False,pct
16,6,282,0.8945,True,pct
16,6,294,0.009499999999999953,False,pct
16,6,7,0.008562500000000028,False,pct
16,7,109,0.019000000000000017,False,pct
16,7,113,0.017249999999999988,False,pct
16,7,13,0.9156250000000001,True,pct
16,7,146,0.011499999999999955,False,pct
16,7,251,0.020874999999999977,False,pct
16,7,294,0.0078125,False,pct
16,7,7,0.007937500000000042,False,pct
16,8,109,0.029000000000000026,False,pct
16,8,113,0.017124999999999946,False,pct
16,8,146,0.011187500000000017,False,pct
16,8,251,0.9194375000000001,True,pct
16,8,294,0.010874999999999968,False,pct
16,8,7,0.012375000000000025,False,pct
16,9,109,0.9255,True,pct
16,9,113,0.014624999999999999,False,pct
16,9,146,0.01706249999999998,False,pct
16,9,294,0.02881250000000002,False,pct
16,9,7,0.014000000000000012,False,pct
16,10,113,0.7875,True,pct
16,10,146,0.720375,False,pct
16,10,294,0.72525,True,pct
16,10,7,0.766875,True,pct
17,1,10,0.0,False,pct
17,1,111,0.0,False,pct
17,1,150,0.0,False,pct
17,1,164,0.0,False,pct
17,1,215,0.0,False,pct
17,1,26,0.0,False,pct
17,1,27,0.0,False,pct
17,1,278,0.0,False,pct
17,1,34,0.0,False,pct
17,1,54,0.0,False,pct
17,1,62,0.0,False,pct
17,1,85,0.0,False,pct
17,2,10,0.0063750000000000195,False,pct
17,2,111,0.005874999999999964,False,pct
17,2,150,0.862625,True,pct
17,2,164,0.005624999999999991,False,pct
17,2,215,0.020437499999999997,False,pct
17,2,26,0.011499999999999955,False,pct
17,2,27,0.04200000000000004,False,pct
17,2,278,0.02531249999999996,False,pct
17,2,34,0.008062499999999972,False,pct
17,2,54,0.004562500000000025,False,pct
17,2,62,0.00275000000000003,False,pct
17,2,85,0.004874999999999963,False,pct
17,3,10,0.00649999999999995,False,pct
17,3,111,0.011125000000000052,False,pct
17,3,164,0.009062499999999973,False,pct
17,3,215,0.006562500000000027,False,pct
17,3,26,0.007437499999999986,False,pct
17,3,27,0.8988125000000001,True,pct
17,3,278,0.039437500000000014,False,pct
17,3,34,0.003937500000000038,False,pct
17,3,54,0.005312500000000053,False,pct
17,3,62,0.005249999999999977,False,pct
17,3,85,0.006562500000000027,False,pct
17,4,10,0.004312500000000052,False,pct
17,4,111,0.008125000000000049,False,pct
17,4,164,0.009812500000000002,False,pct
17,4,215,0.010312499999999947,False,pct
17,4,26,0.017249999999999988,False,pct
17,4,278,0.9123750000000002,True,pct
17,4,34,0.019124999999999948,False,pct
17,4,54,0.010624999999999996,False,pct
17,4,62,0.00462499999999999,False,pct
17,4,85,0.0034374999999999822,False,pct
17,5,10,0.049124999999999974,False,pct
17,5,111,0.03937500000000005,False,pct
17,5,164,0.049000000000000044,False,pct
17,5,215,0.04181250000000003,False,pct
17,5,26,0.04343750000000002,False,pct
17,5,34,0.04343750000000002,False,pct
17,5,54,0.6564375,True,pct
17,5,62,0.028312499999999963,False,pct
17,5,85,0.04906250000000001,False,pct
17,6,10,0.0,False,pct
17,6,111,0.0,False,pct
17,6,164,0.0,False,pct
17,6,215,0.0,False,pct
17,6,26,0.0,False,pct
17,6,34,0.0,False,pct
17,6,62,0.0,False,pct
17,6,85,0.0,False,pct
17,7,10,0.011375000000000024,False,pct
17,7,111,0.018124999999999947,False,pct
17,7,164,0.05137499999999995,False,pct
17,7,215,0.7973125,True,pct
17,7,26,0.052749999999999964,False,pct
17,7,34,0.018687499999999968,False,pct
17,7,62,0.010687499999999961,False,pct
17,7,85,0.03968749999999999,False,pct
17,8,10,0.02806249999999999,False,pct
17,8,111,0.012249999999999983,False,pct
17,8,164,0.02762500000000001,False,pct
17,8,26,0.059812500000000046,False,pct
17,8,34,0.7916250000000001,True,pct
17,8,62,0.013125000000000053,False,pct
17,8,85,0.0675,False,pct
17,9,10,0.06287500000000001,False,pct
17,9,111,0.05181250000000004,False,pct
17,9,164,0.05412499999999998,False,pct
17,9,26,0.06893749999999998,False,pct
17,9,62,0.02862500000000001,False,pct
17,9,85,0.733625,True,pct
17,10,10,0.01793750000000005,False,pct
17,10,111,0.030437500000000006,False,pct
17,10,164,0.8607500000000001,True,pct
17,10,26,0.0695,False,pct
17,10,62,0.021375000000000033,False,pct
17,11,10,0.7086250000000001,False,pct
17,11,111,0.7621250000000002,True,pct
17,11,26,0.7806875,True,pct
17,11,62,0.7485625,True,pct
18,1,118,0.013499999999999956,False,pct
18,1,12,0.00506249999999997,False,pct
18,1,191,0.006312500000000054,False,pct
18,1,211,0.015000000000000013,False,pct
18,1,250,0.022187500000000027,False,pct
18,1,28,0.050562499999999955,False,pct
18,1,40,0.00506249999999997,False,pct
18,1,45,0.003375000000000017,False,pct
18,1,61,0.010874999999999968,False,pct
18,1,66,0.005499999999999949,False,pct
18,1,76,0.8481875,True,pct
18,1,81,0.014375000000000027,False,pct
18,2,118,0.013187500000000019,False,pct
18,2,12,0.016750000000000043,False,pct
18,2,191,0.013125000000000053,False,pct
18,2,211,0.030124999999999957,False,pct
18,2,250,0.8667500000000001,True,pct
18,2,28,0.9515000000000001,True,pct
18,2,40,0.026375000000000037,False,pct
18,2,45,0.015562500000000035,False,pct
18,2,61,0.022062499999999985,False,pct
18,2,66,0.01606249999999998,False,pct
18,2,81,0.02849999999999997,False,pct
18,3,118,0.0,False,pct
18,3,12,0.0,False,pct
18,3,191,0.0,False,pct
18,3,211,0.0,False,pct
18,3,40,0.0,False,pct
18,3,45,0.0,False,pct
18,3,61,0.0,False,pct
18,3,66,0.0,False,pct
18,3,81,0.0,False,pct
18,4,118,0.0,False,pct
18,4,12,0.0,False,pct
18,4,191,0.0,False,pct
18,4,211,0.0,False,pct
18,4,40,0.0,False,pct
18,4,61,0.0,False,pct
18,4,66,0.0,False,pct
18,5,118,0.008375000000000021,False,pct
18,5,12,0.014249999999999985,False,pct
18,5,191,0.021812500000000012,False,pct
18,5,211,0.022499999999999964,False,pct
18,5,40,0.026437500000000003,False,pct
18,5,45,0.017562500000000036,False,pct
18,5,61,0.8158750000000001,True,pct
18,5,66,0.00956250000000003,False,pct
18,5,81,0.06362500000000004,False,pct
18,6,118,0.01824999999999999,False,pct
18,6,12,0.009375000000000022,False,pct
18,6,191,0.005249999999999977,False,pct
18,6,211,0.03281250000000002,False,pct
18,6,40,0.03474999999999995,False,pct
18,6,45,0.016625,False,pct
18,6,66,0.014687499999999964,False,pct
18,6,81,0.86825,True,pct
18,7,118,0.02168749999999997,False,pct
18,7,12,0.01100000000000001,False,pct
18,7,191,0.0056874999999999565,False,pct
18,7,211,0.9070000000000001,True,pct
18,7,40,0.011249999999999982,False,pct
18,7,45,0.02312499999999995,False,pct
18,7,66,0.02024999999999999,False,pct
18,8,118,0.06499999999999995,False,pct
18,8,12,0.019562500000000038,False,pct
18,8,191,0.06256249999999997,False,pct
18,8,40,0.06000000000000005,False,pct
18,8,45,0.022625000000000006,False,pct
18,8,66,0.77025,True,pct
18,9,118,0.04731249999999998,False,pct
18,9,12,0.028750000000000053,False,pct
18,9,191,0.02268749999999997,False,pct
18,9,40,0.06618749999999995,False,pct
18,9,45,0.8350625,True,pct
18,10,118,0.74725,True,pct
18,10,12,0.7398125,True,pct
18,10,191,0.729875,False,pct
18,10,40,0.7830625,True,pct
19,1,122,0.0075625000000000275,False,pct
19,1,137,0.005499999999999949,False,pct
19,1,16,0.019625000000000004,False,pct
19,1,163,0.005624999999999991,False,pct
19,1,169,0.863875,True,pct
19,1,196,0.01824999999999999,False,pct
19,1,232,0.005499999999999949,False,pct
19,1,24,0.004187500000000011,False,pct
19,1,247,0.0031875000000000098,False,pct
19,1,25,0.04562500000000003,False,pct
19,1,266,0.007687499999999958,False,pct
19,1,273,0.011062499999999975,False,pct
19,1,9,0.0023125000000000506,False,pct
19,2,122,0.006062499999999971,False,pct
19,2,137,0.015249999999999986,False,pct
19,2,16,0.013000000000000012,False,pct
19,2,163,0.00462499999999999,False,pct
19,2,196,0.05081250000000004,False,pct
19,2,232,0.02949999999999997,False,pct
19,2,24,0.00593750000000004,False,pct
19,2,247,0.009375000000000022,False,pct
19,2,25,0.03093749999999995,False,pct
19,2,266,0.7930625,True,pct
19,2,273,0.03268749999999998,False,pct
19,2,9,0.008750000000000036,False,pct
19,3,122,0.002874999999999961,False,pct
19,3,137,0.012125000000000052,False,pct
19,3,16,0.020375000000000032,False,pct
19,3,163,0.013062499999999977,False,pct
19,3,196,0.024062499999999987,False,pct
19,3,232,0.875,True,pct
19,3,24,0.002687499999999954,False,pct
19,3,247,0.01143749999999999,False,pct
19,3,25,0.019625000000000004,False,pct
19,3,273,0.007624999999999993,False,pct
19,3,9,0.011125000000000052,False,pct
19,4,122,0.010937500000000044,False,pct
19,4,137,0.049250000000000016,False,pct
19,4,16,0.03412499999999996,False,pct
19,4,163,0.006624999999999992,False,pct
19,4,196,0.04893749999999997,False,pct
19,4,24,0.01618750000000002,False,pct
19,4,247,0.009000000000000008,False,pct
19,4,25,0.7820625,True,pct
19,4,273,0.03649999999999998,False,pct
19,4,9,0.0063750000000000195,False,pct
19,5,122,0.0,False,pct
19,5,137,0.0,False,pct
19,5,16,0.0,False,pct
19,5,163,0.0,False,pct
19,5,196,0.0,False,pct
19,5,24,0.0,False,pct
19,5,247,0.0,False,pct
19,5,273,0.0,False,pct
19,5,9,0.0,False,pct
19,6,122,0.025000000000000022,False,pct
19,6,137,0.747625,True,pct
19,6,16,0.05500000000000005,False,pct
19,6,163,0.03981250000000003,False,pct
19,6,196,0.045499999999999985,False,pct
19,6,24,0.011375000000000024,False,pct
19,6,247,0.01693750000000005,False,pct
19,6,273,0.05306250000000001,False,pct
19,6,9,0.0056874999999999565,False,pct
19,7,122,0.015874999999999972,False,pct
19,7,16,0.836375,True,pct
19,7,163,0.011687499999999962,False,pct
19,7,196,0.05412499999999998,False,pct
19,7,24,0.006000000000000005,False,pct
19,7,247,0.027562500000000045,False,pct
19,7,273,0.03368749999999998,False,pct
19,7,9,0.014687499999999964,False,pct
19,8,122,0.009312499999999946,False,pct
19,8,163,0.02431249999999996,False,pct
19,8,196,0.9045,True,pct
19,8,24,0.010499999999999954,False,pct
19,8,247,0.012062499999999976,False,pct
19,8,273,0.029187500000000033,False,pct
19,8,9,0.01012500000000005,False,pct
19,9,122,0.022187500000000027,False,pct
19,9,163,0.8271875,True,pct
19,9,24,0.026937499999999948,False,pct
19,9,247,0.032312499999999966,False,pct
19,9,273,0.07056249999999997,False,pct
19,9,9,0.02081250000000001,False,pct
19,10,122,0.015249999999999986,False,pct
19,10,24,0.01606249999999998,False,pct
19,10,247,0.01849999999999996,False,pct
19,10,273,0.9306875,True,pct
19,10,9,0.019499999999999962,False,pct
19,11,122,0.7555625000000001,True,pct
19,11,24,0.7956250000000001,True,pct
19,11,247,0.73925,True,pct
19,11,9,0.7095625,False,pct
20,1,195,0.0,False,pct
20,1,209,0.0,False,pct
20,1,220,0.0,False,pct
20,1,225,0.0,False,pct
20,1,234,0.0,False,pct
20,1,238,0.0,False,pct
20,1,240,0.0,False,pct
20,1,244,0.0,False,pct
20,1,264,0.0,False,pct
20,1,292,0.0,False,pct
20,1,46,0.0,False,pct
20,1,53,0.0,False,pct
20,2,195,0.03887499999999999,False,pct
20,2,209,0.008562500000000028,False,pct
20,2,220,0.037562500000000054,False,pct
20,2,225,0.039874999999999994,False,pct
20,2,234,0.6586875,True,pct
20,2,238,0.016124999999999945,False,pct
20,2,240,0.03937500000000005,False,pct
20,2,244,0.01749999999999996,False,pct
20,2,264,0.03962500000000002,False,pct
20,2,292,0.019187500000000024,False,pct
20,2,46,0.043062500000000004,False,pct
20,2,53,0.04156249999999995,False,pct
20,3,195,0.023562500000000042,False,pct
20,3,209,0.004812499999999997,False,pct
20,3,220,0.0075625000000000275,False,pct
20,3,225,0.035812500000000025,False,pct
20,3,238,0.0044999999999999485,False,pct
20,3,240,0.010375000000000023,False,pct
20,3,244,0.005750000000000033,False,pct
20,3,264,0.02156250000000004,False,pct
20,3,292,0.006000000000000005,False,pct
20,3,46,0.8696875,True,pct
20,3,53,0.010375000000000023,False,pct
20,4,195,0.81075,True,pct
20,4,209,0.008562500000000028,False,pct
20,4,220,0.017124999999999946,False,pct
20,4,225,0.032062499999999994,False,pct
20,4,238,0.012624999999999997,False,pct
20,4,240,0.011125000000000052,False,pct
20,4,244,0.009000000000000008,False,pct
20,4,264,0.045812500000000034,False,pct
20,4,292,0.005750000000000033,False,pct
20,4,53,0.04718750000000005,False,pct
20,5,209,0.008312499999999945,False,pct
20,5,220,0.03168749999999998,False,pct
20,5,225,0.03968749999999999,False,pct
20,5,238,0.007687499999999958,False,pct
20,5,240,0.049124999999999974,False,pct
20,5,244,0.009437499999999988,False,pct
20,5,264,0.8010625,True,pct
20,5,292,0.014937500000000048,False,pct
20,5,53,0.0380625,False,pct
20,6,209,0.011312499999999948,False,pct
20,6,220,0.037562500000000054,False,pct
20,6,225,0.846,True,pct
20,6,238,0.006624999999999992,False,pct
20,6,240,0.04674999999999996,False,pct
20,6,244,0.01593750000000005,False,pct
20,6,292,0.012624999999999997,False,pct
20,6,53,0.023187500000000028,False,pct
20,7,209,0.023187500000000028,False,pct
20,7,220,0.03818750000000004,False,pct
20,7,238,0.046812500000000035,False,pct
20,7,240,0.06218749999999995,False,pct
20,7,244,0.040000000000000036,False,pct
20,7,292,0.733875,True,pct
20,7,53,0.055749999999999966,False,pct
20,8,209,0.03331249999999997,False,pct
20,8,220,0.03737500000000005,False,pct
20,8,238,0.03093749999999995,False,pct
20,8,240,0.9394375000000001,True,pct
20,8,244,0.027312499999999962,False,pct
20,8,53,0.9316250000000001,True,pct
20,9,209,0.8238125000000001,True,pct
20,9,220,0.06437499999999996,False,pct
20,9,238,0.04718750000000005,False,pct
20,9,244,0.06462500000000004,False,pct
20,10,220,0.7180625,True,pct
20,10,238,0.6460625,True,pct
20,10,244,0.635875,False,pct
21,1,101,0.0,False,pct
21,1,14,0.0,False,pct
21,1,153,0.0,False,pct
21,1,212,0.0,False,pct
