celebrity_name,celebrity_age_during_season,season,placement,is_from_usa,is_final_awarded,is_final_reached,season_total_weeks,weeks_participated,low_score_advanced_week,low_score_advanced_weeks,low_score_advanced_count,week1_score_sum,week2_score_sum,week3_score_sum,week4_score_sum,week5_score_sum,week6_score_sum,week7_score_sum,week8_score_sum,week9_score_sum,week10_score_sum,week11_score_sum,week1_judge_score_rank,week2_judge_score_rank,week3_judge_score_rank,week4_judge_score_rank,week5_judge_score_rank,week6_judge_score_rank,week7_judge_score_rank,week8_judge_score_rank,week9_judge_score_rank,week10_judge_score_rank,week11_judge_score_rank,advanced_rounds,celebrity_industry_Actor/Actress,celebrity_industry_Astronaut,celebrity_industry_Athlete,celebrity_industry_Beauty Pagent,celebrity_industry_Comedian,celebrity_industry_Entrepreneur,celebrity_industry_Fashion Designer,celebrity_industry_Journalist,celebrity_industry_Magician,celebrity_industry_Military,celebrity_industry_Model,celebrity_industry_Motivational Speaker,celebrity_industry_Musician,celebrity_industry_News Anchor,celebrity_industry_Politician,celebrity_industry_Racing Driver,celebrity_industry_Radio Personality,celebrity_industry_Singer/Rapper,celebrity_industry_Social Media Personality,celebrity_industry_Sports Broadcaster,celebrity_industry_TV Personality
241,0.19349046628706687,7,9,1,0,0,10,4,3,"1,2,3",3,-0.6188171048463336,-1.3927150363278886,-0.6643194212113122,-1.8559827938716305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,6,6,0,0,0,0,0,0,0,0.20176309822389885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,-0.09392741081896476,7,1,1,1,1,10,10,0,,0,1.6796464274400498,1.330816590268872,1.853101543378924,1.4033040636590366,1.501783673166168,0.8449049099068253,1.9148542155126762,1.348399724926484,-0.30599503068105227,1.4142135623730963,0.0,1,1,1,1,1,2,1,1,2,1,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97,-0.3813452879249964,8,2,0,1,1,11,11,0,,0,1.6129598086320358,1.8236061988119379,1.0964301069341174,1.4182484166846694,1.735055234471418,0.6731890674983151,0.39886201760873286,0.9332565252573827,0.6373774391990985,1.2144613571291045,-0.2672612419124263,1,1,1,1,1,3,3,2,2,1,2,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,-0.022072941542456852,8,12,1,0,0,11,3,0,,0,-0.21038606199548332,0.16963778593599457,-0.97112380899879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,7,0,0,0,0,0,0,0,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.9838896283286538,8,9,1,0,0,11,5,2,2,1,0.09350491644243655,-0.9330078226479677,0.5325517662251426,0.0,-0.40824829046386263,0.0,0.0,0.0,0.0,0.0,0.0,5,8,3,5,5,0,0,0,0,0,0,-0.12318168102090665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.840180689775638,8,7,1,0,0,11,7,5,"1,5",2,-0.8181680188713231,-0.106023616209996,-0.2192860213868237,-0.5318431562567509,-1.0206207261596572,-0.30599503068105227,-1.9943100880436642,0.0,0.0,0.0,0.0,8,6,5,6,7,5,6,0,0,0,0,0.8516526567135099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0.049781527734051055,8,4,1,0,0,11,10,9,"1,6,7,9",4,-1.4259499757471628,-0.106023616209996,0.344592319322151,0.5318431562567509,-0.7144345083117599,-1.2851791288604197,-0.7977240352174657,0.0,-1.8140742500282023,-1.5614503163088487,0.0,9,6,4,4,6,6,5,3,4,4,0,2.1514317736927318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,-1.5310167963491228,8,1,1,1,1,11,11,0,,0,1.309068830194116,0.9966219923739662,1.0964301069341174,0.5318431562567509,0.8164965809277264,0.6731890674983151,0.7977240352174657,0.0,0.6373774391990985,0.2891574659831201,1.33630620956212,2,3,1,4,2,3,2,3,2,2,1,-0.7730712395105177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,1.4150164439877013,8,10,1,0,0,11,4,3,"1,2,3",3,-1.7298409541850825,-0.9330078226479677,-2.0988804904167395,-1.7728105208558367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,9,9,0,0,0,0,0,0,0,0.20176309822389885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.840180689775638,8,13,1,0,0,11,2,0,,0,-0.5142770404334032,-0.6573464205019771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0,0,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,-0.6687631650310281,8,6,1,0,0,11,8,0,,0,0.3973958948803564,-0.106023616209996,0.344592319322151,0.0,-0.1020620726159654,-0.06119900613621046,0.39886201760873286,-0.3110855084191276,0.0,0.0,0.0,4,6,4,5,4,4,3,4,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
166,-0.3094908186484885,8,5,1,0,0,11,9,0,,0,0.7012868733182763,0.7209605902279757,0.7205112131281342,0.8864052604279183,0.8164965809277264,1.1627811165879987,0.0,1.2443420336765103,-0.3432032364918218,0.0,0.0,3,4,2,3,2,1,4,1,3,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
261,-0.3094908186484885,8,8,0,0,0,11,6,5,"2,3,4,5",4,-0.5142770404334032,-1.7599920290859392,-1.1590832559017816,-1.2409673645990855,-1.6329931618554516,-1.7747711779501034,0.0,0.0,0.0,0.0,0.0,7,9,8,8,8,7,0,0,0,0,0,0.8516526567135099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,-0.5969086957545201,8,11,1,0,0,11,4,0,,0,-0.21038606199548332,-0.6573464205019771,-0.7831643620957984,-1.0636863125135019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,7,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190,-0.8843265728605517,8,3,1,1,1,11,11,8,8,1,1.309068830194116,1.5479447966659472,1.0964301069341174,1.2409673645990855,0.5103103630798291,0.9179850920431569,1.1965860528261985,-1.8665130505147653,0.8825226081218286,0.05783149319662402,-1.0690449676496996,2,2,1,2,3,2,1,5,1,3,3,1.8264869944479263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,-0.3094908186484885,9,16,1,0,0,10,1,0,,0,-1.2358495571227621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,0,0,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.4809083433930985,9,12,1,0,0,10,3,0,,0,-0.6542539090719388,0.0,-0.7655354469571904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,8,0,0,0,0,0,0,0,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,-0.3813452879249964,9,9,1,0,0,10,6,0,,0,-0.26653640095499387,-0.6720215050322471,-0.2275916193656513,1.3732131246511905,-0.5089133578079822,-1.0147799565052154,0.0,0.0,0.0,0.0,0.0,8,5,6,1,5,8,0,0,0,0,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.4809083433930985,9,6,1,0,0,10,7,0,,0,0.702718597586557,0.0,-0.4965635331614209,0.0,0.7633700367119741,0.6457898200933381,-1.8817748237374545,0.0,0.0,0.0,0.0,6,3,7,5,3,4,6,0,0,0,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.049781527734051055,9,11,1,0,0,10,4,0,,0,-0.6542539090719388,-0.6720215050322471,-0.7655354469571904,-1.1443442705426587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5,8,7,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,-0.8124721035840439,9,10,1,0,0,10,5,0,,0,0.315001089469612,0.0,1.6552117772047357,0.4577377082170635,-0.9330078226479677,0.0,0.0,0.0,0.0,0.0,0.0,7,3,2,3,6,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,-1.2435989192430912,9,8,1,0,0,10,6,5,"4,5",2,0.315001089469612,-0.6720215050322471,0.041380294430118245,-1.3732131246511905,-0.9330078226479677,-1.0147591996424687,0.0,0.0,0.0,0.0,0.0,7,5,5,8,6,7,0,0,0,0,0,0.8516526567135099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.3371994048400827,9,7,1,0,0,10,7,6,"1,3,4,5,6",5,-1.2358301712473563,-0.33601075251612356,-1.5724511883444992,-1.3732131246511905,-1.357102287487953,-1.4299379683019138,-0.8279809224444805,0.0,0.0,0.0,0.0,11,4,10,8,7,9,5,0,0,0,0,1.1765974359583153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,-0.5969086957545201,9,4,0,0,0,10,9,0,,0,1.6720317537543243,-0.33601075251612356,0.848296035817427,0.915475416434127,-0.08481889296799679,1.4760435730984942,1.2796068801414677,-0.1182624791978161,0.21087578263056198,0.0,0.0,1,4,3,2,4,1,1,2,2,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.5527628126696064,9,14,1,0,0,10,2,0,,0,-1.0419908030642895,-1.0080322575483707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,0,0,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,1.702434321093733,9,13,1,0,0,10,3,2,2,1,-1.0419908030642895,-1.0080322575483707,-1.3034792745487296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,9,0,0,0,0,0,0,0,0,-0.12318168102090665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.26534493556357475,9,15,1,0,0,10,1,0,,0,-1.2358495571227621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-1.2435989192430912,9,5,1,0,0,10,8,0,,0,1.2843142456373802,2.0160645150967413,0.3103522082258878,-0.915475416434127,-0.08481889296799679,0.8533169338348207,0.7527099294949807,-0.7095748751868987,0.0,0.0,0.0,2,1,4,6,4,3,2,4,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
205,-0.6687631650310281,9,2,1,1,1,10,10,0,,0,1.0904554915789078,2.0160645150967413,1.9241836910005052,1.3732131246511905,1.1874645015519596,0.853358447560314,-0.3010839717979934,1.951330906763973,1.4757193836888602,0.4949259395838319,0.0,3,1,1,1,2,2,4,1,1,2,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
78,0.9120351590521459,9,1,1,1,1,10,10,9,9,1,0.8965967375204352,1.3440430100644942,0.3103522082258878,0.4577377082170635,2.0356534312319305,0.4382004357636156,0.48926145417173716,-0.7095748751868987,-1.2648910350650375,0.8998322126896016,0.0,5,2,4,3,1,5,3,4,4,1,0,2.1514317736927318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
148,-1.0280355114135675,9,3,0,1,1,10,10,0,,0,1.090436105703502,-0.6720215050322471,0.041380294430118245,0.22886885410853175,-0.08481889296799679,-0.8072320859009862,0.48926145417173716,-0.4139186771923574,-0.4217041312543868,-1.3947581522734314,0.0,4,5,5,4,4,6,3,3,3,3,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.4531997572015043,10,9,0,0,0,10,4,1,1,1,-1.2425214883947913,-0.23452078799117146,-0.08317304595021434,-1.1901475170165816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,4,8,0,0,0,0,0,0,0,-0.4481264602657122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,-0.022072941542456852,10,11,1,0,0,10,2,0,,0,-0.3106303720986978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,0,0,0,0,0,0,0,0,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.12163599701055897,10,5,1,0,0,10,8,7,"6,7",2,-0.3106303720986978,0.23452078799117146,0.19407044055049946,-0.7559045040510721,-0.8212299340934686,-1.0062517856491373,-1.5992254762521168,-1.2988132613468604,0.0,0.0,0.0,5,5,3,7,6,6,4,4,0,0,0,1.5015422152031208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2.995814768070875,10,10,1,0,0,10,3,2,"1,2",2,-1.5531518604934889,-1.8761663039293717,-2.023877451455211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,10,6,0,0,0,0,0,0,0,0,-0.12318168102090665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,-0.4531997572015043,10,4,1,0,0,10,9,2,2,1,-0.3106303720986978,-0.9380831519646858,-0.08317304595021434,0.4020768638569534,-0.8212299340934686,0.2981409476492496,0.0940720868383584,-0.9570202978345288,-1.5666989036012806,0.0,0.0,5,8,4,4,6,3,2,3,3,0,0,-0.12318168102090665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,-1.0280355114135675,10,2,1,1,1,10,10,0,,0,1.2425214883947913,0.9380831519646858,1.5802878730540686,1.560058231764979,1.217685764345488,-0.7453262817902052,1.2229371288986752,0.4101515562147977,0.8703882797784892,-0.7703187289500979,0.0,2,2,1,1,2,5,1,2,1,3,0,-0.7730712395105177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.26534493556357475,10,6,0,0,0,10,7,0,,0,0.6212607441973956,0.4690415759823429,0.19407044055049946,0.836319876822463,-0.14159136794714974,0.03724153112323684,-0.47036043419179996,0.0,0.0,0.0,0.0,3,4,3,3,5,4,3,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,-0.5250542264780123,10,1,1,1,1,10,10,0,,0,1.8637822325921867,1.8761663039293717,0.7485574135519271,1.2705628897879726,1.670778141776367,1.6025075936147162,1.2229371288986752,1.4355304467517926,0.8703882797784892,1.4122702600805448,0.0,1,1,2,2,1,1,1,1,1,1,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
88,-0.4531997572015043,10,3,1,1,1,10,10,0,,0,0.6212607441973956,0.7035623639735145,0.7485574135519271,-0.3216614910855625,0.08495482076828985,1.0807870225614493,-0.47036043419179996,0.4101515562147977,-0.17407765595569785,-0.6419515311304551,0.0,3,3,2,5,4,2,3,2,2,2,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
143,-0.23763634937198058,10,8,1,0,0,10,5,4,"1,2,3,4",4,-0.9318911162960933,-1.1726039399558574,-1.4693904784537835,-1.3348951880050848,-1.5008685002397875,0.0,0.0,0.0,0.0,0.0,0.0,6,9,5,9,7,0,0,0,0,0,0,0.5267078774687044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
114,-0.4531997572015043,10,7,1,0,0,10,6,0,,0,0.3106303720986978,0.0,0.19407044055049946,-0.46640916207406574,0.31150100948372944,-1.2670990275093115,0.0,0.0,0.0,0.0,0.0,4,6,3,6,3,7,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69,1.4150164439877013,11,12,1,0,0,10,1,0,,0,-1.2139394957738219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2.7083968909648437,11,8,1,0,0,10,5,0,,0,-0.2841134990108948,-0.3466991979941923,-0.8373248339703454,-0.5730786882693251,-0.641688947919748,0.0,0.0,0.0,0.0,0.0,0.0,5,5,4,6,5,0,0,0,0,0,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,-1.387307857796107,11,2,1,1,1,10,10,7,"5,7",2,1.2655964955939838,0.6067235964898373,0.3588535002730044,0.026654822710201066,-1.0083683467310325,0.10925365751827126,-0.8533201859828614,0.6642111641550715,0.3922322702763681,-0.186805720767964,0.0,2,3,3,4,6,4,4,2,2,2,0,1.5015422152031208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.840180689775638,11,1,1,1,1,10,10,0,,0,1.5755384945149595,1.2423387928125238,0.7575796116874544,1.9458020578446849,0.8250286473253902,-0.14564605083760626,1.194648260376006,0.8856148855400954,1.1766968108291043,1.3074159233352292,0.0,1,1,2,1,2,5,1,1,1,1,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.19349046628706687,11,6,0,0,0,10,7,0,,0,0.9556544966730081,0.28891599832849413,0.7575796116874544,-0.09329187948570417,0.4583492485141057,0.1092791500383588,-0.17066403719657228,0.0,0.0,0.0,0.0,3,4,2,5,3,3,3,0,0,0,0,-0.7730712395105177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.049781527734051055,11,5,1,0,0,10,8,6,6,1,0.025828499910080942,0.28891599832849413,0.3588535002730044,-0.6930253904652304,0.4583492485141057,-1.9301479494894491,0.17066403719657228,-1.107018606925119,0.0,0.0,0.0,4,4,3,7,3,7,2,3,0,0,0,1.1765974359583153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.19349046628706687,11,10,1,0,0,10,3,2,"1,2",2,-1.2139394957738219,-0.6645067961555354,-1.6347770567992455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,6,0,0,0,0,0,0,0,0,-0.12318168102090665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,1.3431619747111934,11,11,1,0,0,10,2,0,,0,-0.9039974968528461,-2.571352385123595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,-0.5250542264780123,11,4,1,0,0,10,9,0,,0,1.2655964955939838,0.28891599832849413,0.7575796116874544,0.9862284402774429,1.5583874449479593,1.6388048627740608,1.194648260376006,0.8856148855400954,0.0,0.0,0.0,2,4,2,2,1,1,1,1,3,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
270,-0.7406176343075359,11,9,1,0,0,10,4,2,"1,2",2,-1.2139394957738219,-0.6645067961555354,-0.8373248339703454,-1.4127056036406618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,4,9,0,0,0,0,0,0,0,-0.12318168102090665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,-0.9561810421370597,11,7,1,0,0,10,6,0,,0,0.025828499910080942,0.9245311946511805,1.5550318345163543,0.7463350358856324,0.09166984970282113,0.6190785667501139,0.0,0.0,0.0,0.0,0.0,4,2,1,3,4,2,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,-1.387307857796107,11,3,1,1,1,10,10,9,"3,4,5,6,7,8,9",7,-0.2841134990108948,0.6067235964898373,-1.2360509453847954,-0.9329187948570408,-1.7417271443536015,-0.4006222367537464,-1.5359763347691506,-1.328422328310143,-1.5689290811054724,-1.1206102025672673,0.0,5,3,5,8,7,6,5,4,4,3,0,2.1514317736927318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
231,0.7683262204991301,12,4,1,0,0,10,9,8,"6,8",2,1.5982006391623267,0.5718696387472674,-0.14471492105848383,0.9249055286713472,-1.099524999206747,-0.8360796171499417,1.2138654734998848,-1.8973665961010275,-1.1613141779834655,0.0,0.0,1,2,3,2,4,5,1,5,4,0,0,1.8264869944479263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-1.1717444499665834,12,3,1,1,1,10,10,0,,0,0.6729265849104537,-0.6862435664967211,0.5788596842339379,1.3630186738314591,0.8551861104941365,1.1147728228665879,0.447213595499957,0.9486832980505138,1.53941646848971,0.7071067811865476,0.0,3,5,2,1,2,1,2,1,1,1,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1.558725382540717,12,2,1,1,1,10,10,7,7,1,1.2897759544117025,0.15249857033260453,-0.14471492105848383,-0.38943390680898854,-0.6108472217815261,0.13934660285832304,-1.0860901604998987,0.31622776601683794,-0.5131388228299033,-1.4142135623730951,0.0,2,3,3,4,3,3,4,3,3,2,0,1.5015422152031208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-0.23763634937198058,12,1,0,1,1,10,10,0,,0,0.6729265849104537,1.410611775576593,1.3024342895263594,0.9249055286713472,1.3438638879193574,0.6270597128624554,1.2138654734998848,0.6324555320336759,0.13503653232365878,0.7071067811865476,0.0,3,1,1,2,1,2,1,2,2,1,0,-0.7730712395105177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,1.1275985668816697,12,9,1,0,0,10,4,3,"1,2,3",3,-0.5607721540920438,-1.105614634911384,-0.5065022237046947,-0.8275470519691005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,4,5,0,0,0,0,0,0,0,0.20176309822389885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
