celebrity_name,celebrity_age_during_season,season,placement,is_from_usa,is_final_awarded,is_final_reached,season_total_weeks,weeks_participated,low_score_advanced_week,low_score_advanced_weeks,low_score_advanced_count,week1_score_sum,week2_score_sum,week3_score_sum,week4_score_sum,week5_score_sum,week6_score_sum,week7_score_sum,week8_score_sum,week9_score_sum,week10_score_sum,week11_score_sum,advanced_rounds,celebrity_industry_Actor/Actress,celebrity_industry_Astronaut,celebrity_industry_Athlete,celebrity_industry_Beauty Pagent,celebrity_industry_Comedian,celebrity_industry_Con artist,celebrity_industry_Conservationist,celebrity_industry_Entrepreneur,celebrity_industry_Fashion Designer,celebrity_industry_Fitness Instructor,celebrity_industry_Journalist,celebrity_industry_Magician,celebrity_industry_Military,celebrity_industry_Model,celebrity_industry_Motivational Speaker,celebrity_industry_Musician,celebrity_industry_News Anchor,celebrity_industry_Politician,celebrity_industry_Producer,celebrity_industry_Racing Driver,celebrity_industry_Radio Personality,celebrity_industry_Singer/Rapper,celebrity_industry_Social Media Personality,celebrity_industry_Social media personality,celebrity_industry_Sports Broadcaster,celebrity_industry_TV Personality
285,-0.3481164162181751,6,11,0,0,0,10,2,1,1,1,-1.4190484946389206,-1.5921193266857097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033199971301957317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,1.0338107367987883,6,12,1,0,0,10,2,1,1,1,-1.148753543279126,-1.0958743417447094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033199971301957317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.30648065626354437,6,9,1,0,0,10,4,1,1,1,-1.4190484946389206,-0.599629356803709,-0.7252406676228427,-1.8973665961010275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033199971301957317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
248,-1.293645520913992,6,5,1,0,0,10,8,0,,0,1.0136060675992289,1.137228090489792,-0.7252406676228427,-0.31622776601683794,0.944911182523068,0.8273403039920303,-0.17407765595569785,-0.16552117772047298,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
369,0.8156117126382151,7,12,1,0,0,10,1,0,,0,-0.29046517166256447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,3.1430679703509954,7,7,1,0,0,10,6,5,"1,2,3,5",4,-1.111345004621987,-1.7331564896524836,-1.9230299035064302,-0.22633936510629699,-1.0958961939320686,-2.1122622747670636,0.0,0.0,0.0,0.0,0.0,2.0932581905884016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,1.6156748012269833,7,6,1,0,0,10,7,0,,0,-0.29046517166256447,0.30949223029508677,-0.3496418006375327,0.5884823492763698,-0.771186210544789,0.03840476863212829,-0.17407765595569785,0.0,0.0,0.0,0.0,-0.7021793930363949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,-1.5118445450745652,7,4,1,0,0,10,9,7,7,1,0.3662386947049736,0.30949223029508677,-0.3496418006375327,0.18107149208503642,1.1770736897788885,0.03840476863212829,-0.8703882797784892,-1.0112997936948631,-1.0403831043155778,0.0,0.0,-0.0033199971301957317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,-0.5663154403787483,7,10,1,0,0,10,2,0,,0,0.5304146612968581,0.30949223029508677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,-0.3481164162181751,7,5,1,0,0,10,8,6,"4,6",2,0.03788676152120457,-0.3713906763541034,0.5943910610838059,-1.0411610794889639,0.8523637063916089,-0.4992619922176697,0.17407765595569785,-1.0112997936948631,0.0,0.0,0.0,0.6955393987760035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,-0.2753834081646507,7,2,1,1,1,10,10,7,7,1,0.6945906278887427,1.330816590268872,0.9090686816575854,-0.22633936510629699,0.20294373961704973,0.5760715294819263,-1.2185435916898848,1.0112997936948631,-0.30599503068105227,-0.7071067811865466,0.0,-0.0033199971301957317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.30648065626354437,7,13,1,0,0,10,1,0,,0,-2.424752737357063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,0.08828163210297123,7,8,1,0,0,10,5,0,,0,1.0229425610725118,0.9903751369442769,-0.03496418006375315,-0.22633936510629699,-0.771186210544789,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
228,-0.7117814564857969,7,3,1,1,1,10,10,5,5,1,0.6945906278887427,-0.030949223029508314,-0.03496418006375315,1.4033040636590366,-1.0958961939320686,1.1137382903317243,0.17407765595569785,-0.337099931231621,1.6523731656776823,-0.7071067811865466,0.0,-0.0033199971301957317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
219,-0.8572474725928457,7,11,1,0,0,10,2,0,,0,-0.29046517166256447,-1.0522735830032934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
332,0.1610146401564956,7,9,1,0,0,10,4,3,"1,2,3",3,-0.6188171048463336,-1.3927150363278886,-0.6643194212113122,-1.8559827938716305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3943987946822025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,-0.12991739205760192,7,1,1,1,1,10,10,0,,0,1.6796464274400498,1.330816590268872,1.853101543378924,1.4033040636590366,1.501783673166168,0.8449049099068253,1.9148542155126762,1.348399724926484,-0.30599503068105227,1.4142135623730963,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131,-0.42084942427169947,8,2,0,1,1,11,11,0,,0,1.6129598086320358,1.8236061988119379,1.0964301069341174,1.4182484166846694,1.735055234471418,0.6731890674983151,0.39886201760873286,0.9332565252573827,0.6373774391990985,1.2144613571291045,-0.2672612419124263,-0.7021793930363949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,-0.05718438400407754,8,12,1,0,0,11,3,0,,0,-0.21038606199548332,0.16963778593599457,-0.97112380899879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.9610777287452639,8,9,1,0,0,11,5,2,2,1,0.09350491644243655,-0.9330078226479677,0.5325517662251426,0.0,-0.40824829046386263,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033199971301957317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.8156117126382151,8,7,1,0,0,11,7,5,"1,5",2,-0.8181680188713231,-0.106023616209996,-0.2192860213868237,-0.5318431562567509,-1.0206207261596572,-0.30599503068105227,-1.9943100880436642,0.0,0.0,0.0,0.0,0.6955393987760035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0.015548624049446843,8,4,1,0,0,11,10,9,"1,6,7,9",4,-1.4259499757471628,-0.106023616209996,0.344592319322151,0.5318431562567509,-0.7144345083117599,-1.2851791288604197,-0.7977240352174657,0.0,-1.8140742500282023,-1.5614503163088487,0.0,2.0932581905884016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,-1.5845775531280897,8,1,1,1,1,11,11,0,,0,1.309068830194116,0.9966219923739662,1.0964301069341174,0.5318431562567509,0.8164965809277264,0.6731890674983151,0.7977240352174657,0.0,0.6373774391990985,0.2891574659831201,1.33630620956212,-0.7021793930363949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,1.3974757770664101,8,10,1,0,0,11,4,3,"1,2,3",3,-1.7298409541850825,-0.9330078226479677,-2.0988804904167395,-1.7728105208558367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3943987946822025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.8156117126382151,8,13,1,0,0,11,2,0,,0,-0.5142770404334032,-0.6573464205019771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,-0.7117814564857969,8,6,1,0,0,11,8,0,,0,0.3973958948803564,-0.106023616209996,0.344592319322151,0.0,-0.1020620726159654,-0.06119900613621046,0.39886201760873286,-0.3110855084191276,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
237,-0.3481164162181751,8,5,1,0,0,11,9,0,,0,0.7012868733182763,0.7209605902279757,0.7205112131281342,0.8864052604279183,0.8164965809277264,1.1627811165879987,0.0,1.2443420336765103,-0.3432032364918218,0.0,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
361,-0.3481164162181751,8,8,0,0,0,11,6,5,"2,3,4,5",4,-0.5142770404334032,-1.7599920290859392,-1.1590832559017816,-1.2409673645990855,-1.6329931618554516,-1.7747711779501034,0.0,0.0,0.0,0.0,0.0,2.0932581905884016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,-0.6390484484322726,8,11,1,0,0,11,4,0,,0,-0.21038606199548332,-0.6573464205019771,-0.7831643620957984,-1.0636863125135019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
269,-0.9299804806463702,8,3,1,1,1,11,11,8,8,1,1.309068830194116,1.5479447966659472,1.0964301069341174,1.2409673645990855,0.5103103630798291,0.9179850920431569,1.1965860528261985,-1.8665130505147653,0.8825226081218286,0.05783149319662402,-1.0690449676496996,-0.0033199971301957317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,-0.3481164162181751,9,16,1,0,0,10,1,0,,0,-1.2358495571227621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.45194667237059316,9,12,1,0,0,10,3,0,,0,-0.6542539090719388,0.0,-0.7655354469571904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,-0.42084942427169947,9,9,1,0,0,10,6,0,,0,-0.26653640095499387,-0.6720215050322471,-0.2275916193656513,1.3732131246511905,-0.5089133578079822,-1.0147799565052154,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.45194667237059316,9,6,1,0,0,10,7,0,,0,0.702718597586557,0.0,-0.4965635331614209,0.0,0.7633700367119741,0.6457898200933381,-1.8817748237374545,0.0,0.0,0.0,0.0,-0.7021793930363949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.015548624049446843,9,11,1,0,0,10,4,0,,0,-0.6542539090719388,-0.6720215050322471,-0.7655354469571904,-1.1443442705426587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,-0.8572474725928457,9,10,1,0,0,10,5,0,,0,0.315001089469612,0.0,1.6552117772047357,0.4577377082170635,-0.9330078226479677,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,-1.293645520913992,9,8,1,0,0,10,6,5,"4,5",2,0.315001089469612,-0.6720215050322471,0.041380294430118245,-1.3732131246511905,-0.9330078226479677,-1.0147591996424687,0.0,0.0,0.0,0.0,0.0,0.6955393987760035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0.30648065626354437,9,7,1,0,0,10,7,6,"1,3,4,5,6",5,-1.2358301712473563,-0.33601075251612356,-1.5724511883444992,-1.3732131246511905,-1.357102287487953,-1.4299379683019138,-0.8279809224444805,0.0,0.0,0.0,0.0,2.792117586494601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,-0.6390484484322726,9,4,0,0,0,10,9,0,,0,1.6720317537543243,-0.33601075251612356,0.848296035817427,0.915475416434127,-0.08481889296799679,1.4760435730984942,1.2796068801414677,-0.1182624791978161,0.21087578263056198,0.0,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.5246796804241175,9,14,1,0,0,10,2,0,,0,-1.0419908030642895,-1.0080322575483707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,1.6884078092805077,9,13,1,0,0,10,3,2,2,1,-1.0419908030642895,-1.0080322575483707,-1.3034792745487296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033199971301957317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.23374764821002,9,15,1,0,0,10,1,0,,0,-1.2358495571227621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-1.293645520913992,9,5,1,0,0,10,8,0,,0,1.2843142456373802,2.0160645150967413,0.3103522082258878,-0.915475416434127,-0.08481889296799679,0.8533169338348207,0.7527099294949807,-0.7095748751868987,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
288,-0.7117814564857969,9,2,1,1,1,10,10,0,,0,1.0904554915789078,2.0160645150967413,1.9241836910005052,1.3732131246511905,1.1874645015519596,0.853358447560314,-0.3010839717979934,1.951330906763973,1.4757193836888602,0.4949259395838319,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
105,0.8883447206917394,9,1,1,1,1,10,10,9,9,1,0.8965967375204352,1.3440430100644942,0.3103522082258878,0.4577377082170635,2.0356534312319305,0.4382004357636156,0.48926145417173716,-0.7095748751868987,-1.2648910350650375,0.8998322126896016,0.0,-0.0033199971301957317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
213,-1.075446496753419,9,3,0,1,1,10,10,0,,0,1.090436105703502,-0.6720215050322471,0.041380294430118245,0.22886885410853175,-0.08481889296799679,-0.8072320859009862,0.48926145417173716,-0.4139186771923574,-0.4217041312543868,-1.3947581522734314,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,-0.49358243232522386,10,9,0,0,0,10,4,1,1,1,-1.2425214883947913,-0.23452078799117146,-0.08317304595021434,-1.1901475170165816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033199971301957317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,-0.05718438400407754,10,11,1,0,0,10,2,0,,0,-0.3106303720986978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.08828163210297123,10,5,1,0,0,10,8,7,"6,7",2,-0.3106303720986978,0.23452078799117146,0.19407044055049946,-0.7559045040510721,-0.8212299340934686,-1.0062517856491373,-1.5992254762521168,-1.2988132613468604,0.0,0.0,0.0,0.6955393987760035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2.9976019542439465,10,10,1,0,0,10,3,2,"1,2",2,-1.5531518604934889,-1.8761663039293717,-2.023877451455211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6955393987760035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-0.49358243232522386,10,4,1,0,0,10,9,2,2,1,-0.3106303720986978,-0.9380831519646858,-0.08317304595021434,0.4020768638569534,-0.8212299340934686,0.2981409476492496,0.0940720868383584,-0.9570202978345288,-1.5666989036012806,0.0,0.0,-0.0033199971301957317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,-1.075446496753419,10,2,1,1,1,10,10,0,,0,1.2425214883947913,0.9380831519646858,1.5802878730540686,1.560058231764979,1.217685764345488,-0.7453262817902052,1.2229371288986752,0.4101515562147977,0.8703882797784892,-0.7703187289500979,0.0,-0.7021793930363949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.23374764821002,10,6,0,0,0,10,7,0,,0,0.6212607441973956,0.4690415759823429,0.19407044055049946,0.836319876822463,-0.14159136794714974,0.03724153112323684,-0.47036043419179996,0.0,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,-0.5663154403787483,10,1,1,1,1,10,10,0,,0,1.8637822325921867,1.8761663039293717,0.7485574135519271,1.2705628897879726,1.670778141776367,1.6025075936147162,1.2229371288986752,1.4355304467517926,0.8703882797784892,1.4122702600805448,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
119,-0.49358243232522386,10,3,1,1,1,10,10,0,,0,0.6212607441973956,0.7035623639735145,0.7485574135519271,-0.3216614910855625,0.08495482076828985,1.0807870225614493,-0.47036043419179996,0.4101515562147977,-0.17407765595569785,-0.6419515311304551,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
207,-0.2753834081646507,10,8,1,0,0,10,5,4,"1,2,3,4",4,-0.9318911162960933,-1.1726039399558574,-1.4693904784537835,-1.3348951880050848,-1.5008685002397875,0.0,0.0,0.0,0.0,0.0,0.0,2.0932581905884016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
155,-0.49358243232522386,10,7,1,0,0,10,6,0,,0,0.3106303720986978,0.0,0.19407044055049946,-0.46640916207406574,0.31150100948372944,-1.2670990275093115,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96,1.3974757770664101,11,12,1,0,0,10,1,0,,0,-1.2139394957738219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2.706669922029849,11,8,1,0,0,10,5,0,,0,-0.2841134990108948,-0.3466991979941923,-0.8373248339703454,-0.5730786882693251,-0.641688947919748,0.0,0.0,0.0,0.0,0.0,0.0,-0.7021793930363949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,-1.4391115370210408,11,2,1,1,1,10,10,7,"5,7",2,1.2655964955939838,0.6067235964898373,0.3588535002730044,0.026654822710201066,-1.0083683467310325,0.10925365751827126,-0.8533201859828614,0.6642111641550715,0.3922322702763681,-0.186805720767964,0.0,0.6955393987760035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
