Date,Value,IsRest,StandardValue,PredictVal
2017-11-18,7817.140383,0,-0.31251507880331025,6857.8479327302175
2017-11-19,8007.654067,0,-0.2989494882204378,6810.854886643252
2017-11-20,8049.72,0,-0.29595416939302727,6749.609503763527
2017-11-21,8059.8,0,-0.29523641962196434,6797.168613072942
2017-11-22,8268.035,0,-0.2804089768067573,6898.981326403991
2017-11-23,8236.72,0,-0.28263877185445924,7271.388424666954
2017-11-24,8250.978333,0,-0.2816235024847679,7502.395797535383
2017-11-25,8707.407267,0,-0.24912332759538353,7807.4352143226415
2017-11-26,8768.8,0,-0.244751837510495,7976.217879404533
2017-11-27,9718.29505,0,-0.1771427249348126,8045.196961045518
2017-11-28,9952.50882,0,-0.1604654551136536,8144.923658784161
2017-11-29,9919.0,0,-0.16285146184813654,8291.085478299763
2017-11-30,10147.372,0,-0.14659015721349555,8419.422400963631
2017-12-01,10883.912,0,-0.09414458019180058,8574.9297718689
2017-12-02,10879.88,0,-0.09443168010022583,8788.640499181893
2017-12-03,11332.622,0,-0.06219403457933599,8997.336745720084
2017-12-04,11584.83,0,-0.04423547959320128,9280.592638230684
2017-12-05,11591.22,0,-0.04378047750618822,9638.25367682795
2017-12-06,13540.98,0,0.09505283535369699,9957.688917649197
2017-12-07,16501.97167,0,0.30589123746299446,10398.422827897522
2017-12-08,16860.88,0,0.3314474251306609,10772.457310831107
2017-12-09,15142.83415,0,0.20911339581388472,11185.196856934683
2017-12-10,14869.805,0,0.18967226387876523,11658.840149613663
2017-12-11,15068.95,0,0.20385245020399598,12178.722848091369
2017-12-12,17276.39333,0,0.36103419075378496,12628.28037651733
2017-12-13,16808.36667,0,0.3277081959059334,13257.740016908192
2017-12-14,16252.31,0,0.2881139947560811,13903.68919441257
2017-12-15,17771.9,0,0.3963169089038497,14623.767076568416
2017-12-16,19498.68333,0,0.5192730934061085,15567.772730687533
2017-12-17,19279.9,0,0.5036945532255647,16253.634318514018
2017-12-18,18961.85667,0,0.48104817154941487,16275.08940369034
2017-12-19,17737.11167,0,0.3938397942319089,16191.823506623316
2017-12-20,17382.94,0,0.36862088202362786,16532.087418383344
2017-12-21,16047.51,0,0.27353114226464403,17023.234432087353
2017-12-22,15190.945,0,0.2125391449778869,17541.233346771744
2017-12-23,13776.61,0,0.11183094830563718,17544.728575927904
2017-12-24,13949.175,0,0.12411849684169593,17637.646360768424
2017-12-25,14119.02833,0,0.13621296000853866,17914.719279956447
2017-12-26,13740.94,0,0.10929105402648892,17840.57288870876
2017-12-27,15589.32167,0,0.24090568899468343,17252.89518280893
2017-12-28,14380.58167,0,0.15483695305474332,16635.15883138861
2017-12-29,14214.01,0,0.14297616158568893,15915.713693424786
2017-12-30,13215.574,0,0.07188219229789337,15354.41550446689
2017-12-31,14165.575,0,0.13952733121253097,14721.961006503234
2018-01-01,13796.0,0,0.11321161974025123,14333.979150408017
2018-01-02,15005.85667,0,0.19935986854099016,14077.788117452366
2018-01-03,15053.26167,0,0.20273535741968446,14190.049244004535
2018-01-04,15039.24,0,0.2017369397180555,14283.470520284714
2018-01-05,17174.12,0,0.35375178408777874,14352.25419072356
2018-01-06,17319.198,0,0.364082111596337,14608.327258186315
2018-01-07,17155.95,0,0.3524579831611704,14415.100469111825
2018-01-08,15265.90667,0,0.2178768157597316,14507.192606177852
2018-01-09,14714.25333,0,0.17859615519513866,14612.121485969681
2018-01-10,14437.42,0,0.1588841453508841,15006.327485131738
2018-01-11,13296.794,0,0.07766548956036659,15224.690682140415
2018-01-12,13912.882,0,0.12153424163919728,15566.850949089854
2018-01-13,13791.19,0,0.11286912208163889,15674.230969896667
2018-01-14,13852.92,0,0.11726462737605496,15791.519565820963
2018-01-15,14012.196,0,0.1286059282228623,15943.913775049332
2018-01-16,13554.14,0,0.09598989755480691,15541.27506201629
2018-01-17,11116.94667,0,-0.07755126858046894,14983.569385874169
2018-01-18,11345.42333,0,-0.061282511595526355,14258.865927864952
2018-01-19,11174.82,0,-0.07343037876319224,13889.206762449241
2018-01-20,12950.79333,0,0.05302839613972004,13576.505290883006
2018-01-21,11505.228,0,-0.0499035666245655,13316.56994030406
2018-01-22,11513.42,0,-0.049320252524907945,13267.636945050604
2018-01-23,11223.064,0,-0.06999514860891048,13034.167710590822
2018-01-24,11282.25833,0,-0.06578019654485064,12767.682008851392
2018-01-25,11392.03,0,-0.057963868071468236,12419.0661275828
2018-01-26,10969.815,0,-0.08802782834818765,11941.98855394405
2018-01-27,11524.77667,0,-0.04851159703953725,11461.233417604602
2018-01-28,11431.37,0,-0.05516265021495876,11559.569597629514
2018-01-29,11212.655,0,-0.07073632493500114,11615.690801133576
2018-01-30,10184.06167,0,-0.14397765699098822,11727.046296815388
2018-01-31,10082.52,0,-0.15120796556200466,11337.906828028674
2018-02-01,9083.258333,0,-0.2223607267446638,11253.292059928266
2018-02-02,8901.901667,0,-0.23527428879845694,11115.178886536369
2018-02-03,8852.73,0,-0.23877557379171413,11018.404309069823
2018-02-04,8400.648333,0,-0.27096620008050326,10879.378661529765
2018-02-05,6838.816667,0,-0.3821769461827177,10661.257315067882
2018-02-06,6925.46,0,-0.3760074786802496,10459.888188689689
2018-02-07,8099.958333,0,-0.29237693209051413,10055.352830804253
2018-02-08,8240.536667,0,-0.282367004804313,9611.164453267978
2018-02-09,8245.08,0,-0.2820434952586173,9121.412602554401
2018-02-10,8319.876566,0,-0.27671758076230846,8797.440188428664
2018-02-11,8343.455,0,-0.2750386704839829,8423.163030877175
2018-02-12,8068.02,0,-0.2946511117729428,8235.891423450788
2018-02-13,8597.7675,0,-0.25693026387153856,8044.311904098063
2018-02-14,9334.633333,0,-0.20446148580211004,7834.540004431561
2018-02-15,9471.64,0,-0.19470588025911958,7721.100244483005
2018-02-16,10127.16167,0,-0.14802924052010327,8020.846882824677
2018-02-17,10841.99167,0,-0.09712953130890205,8390.97697678944
2018-02-18,11085.83,0,-0.07976694147419315,8546.191606367758
2018-02-19,11110.965,0,-0.07797719539327384,8708.170602513834
2018-02-20,11390.39167,0,-0.0580805259070263,8910.127758637214
2018-02-21,11245.98,0,-0.06836340716509329,9150.028813862982
2018-02-22,9931.071667,0,-0.16199189476226372,9438.95863151
2018-02-23,10162.11667,0,-0.1455402580550731,9837.72002689856
2018-02-24,10171.3,0,-0.14488635597123428,10194.752146654067
2018-02-25,9696.593333,0,-0.17868800295152115,10434.942560619289
2018-02-26,10348.60333,0,-0.1322614130628817,10682.533123917936
2018-02-27,10319.46,0,-0.13433657362196022,10828.035305535823
2018-02-28,10370.165,0,-0.13072610713964408,10808.83234816751
2018-03-01,11009.38167,0,-0.08521047037852274,10718.061054839089
2018-03-02,10931.12,0,-0.09078311876398919,10616.780197518594
2018-03-03,11326.94833,0,-0.06259803014913626,10409.565853443422
2018-03-04,11430.18167,0,-0.05524726565002303,10202.89724196066
2018-03-05,11516.83,0,-0.049077442334498775,10315.935714811132
2018-03-06,10763.19833,0,-0.10274003743452537,10395.130177165014
2018-03-07,10118.058,0,-0.14867747038700124,10468.887620919897
2018-03-08,9920.46,0,-0.16274750205986757,10674.635715397797
2018-03-09,9089.278333,0,-0.2219320706313901,10743.2684447395
2018-03-10,8746.002,0,-0.24637517672484935,10812.225840979667
2018-03-11,8777.37,0,-0.24414160779442257,10873.898308058635
2018-03-12,9182.843333,0,-0.215269743515368,10772.905157348756
2018-03-13,9154.7,0,-0.21727369895363166,10680.776287524392
2018-03-14,9153.54,0,-0.21735629714157143,10453.908203452364
2018-03-15,8358.121667,0,-0.2739943255552621,10141.375388130986
2018-03-16,8530.402,0,-0.26172704682813963,9702.52128171487
2018-03-17,8297.89,0,-0.2782831415473244,9370.206112682235
2018-03-18,8171.415,0,-0.28728883621946555,9128.506025093553
2018-03-19,8412.033333,0,-0.2701555273480081,8877.9192664633
2018-03-20,8605.64,0,-0.25636969987623176,8804.713007306254
2018-03-21,8947.753333,0,-0.23200940558671546,8815.16971412917
2018-03-22,8690.408333,0,-0.25033374237582146,8829.743506075094
2018-03-23,8725.37,0,-0.2478442851848265,8726.659767078218
2018-03-24,8662.378333,0,-0.252329627899918,8606.7386556324
2018-03-25,8617.296667,0,-0.25553968300414764,8455.267829660948
2018-03-26,8457.96,0,-0.26688530366497903,8487.348426686312
2018-03-27,7876.195,0,-0.3083100750501398,8474.406516792482
2018-03-28,7960.38,0,-0.302315653971079,8505.854196789154
2018-03-29,7950.61,0,-0.3030113300884684,8583.117632780271
2018-03-30,6882.531667,0,-0.37906420498807325,8612.012525750688
2018-03-31,6935.48,0,-0.37529400122925255,8561.787374321539
2018-04-01,6937.56,0,-0.3751458941336363,8404.781669278584
2018-04-02,7035.848333,0,-0.36814724051172104,8280.662362475616
2018-04-03,7410.435,0,-0.3414746716146503,8118.677207336806
2018-04-04,7426.48,0,-0.34033218202370746,7945.102781917578
2018-04-05,6826.51,0,-0.3830532465221817,7741.243402121157
2018-04-06,6603.876667,0,-0.39890592745390047,7513.00237072328
2018-04-07,6634.68,0,-0.3967125658260508,7383.942340941764
2018-04-08,7017.656667,0,-0.36944258417310527,7199.965730202971
2018-04-09,6699.273333,0,-0.39211317594778283,6984.248365430393
2018-04-10,6784.41,0,-0.38605099110172036,7004.166492353378
2018-04-11,6926.266667,0,-0.3759500396867403,7016.795053439892
2018-04-12,7847.845,0,-0.3103287462812542,7036.264197338513
2018-04-13,7941.46,0,-0.30366285889851063,7060.786983860429
2018-04-14,8036.511051,0,-0.29689471702405223,6989.344262274219
2018-04-15,8340.748333,0,-0.2752313996129109,6898.405524690163
2018-04-16,8368.1,0,-0.2732838150169347,6961.916432620951
2018-04-17,7895.416926,0,-0.30694137138090477,7104.481090296101
2018-04-18,8164.937426,0,-0.2877500740424361,7259.844952747774
2018-04-19,8175.96,0,-0.2869652079744774,7354.893696400544
2018-04-20,8852.718333,0,-0.23877640454435087,7563.206539189901
2018-04-21,8807.205,0,-0.24201719664167834,7820.105005394825
2018-04-22,8930.6,0,-0.23323081439958415,8100.12922538401
2018-04-23,8933.861667,0,-0.23299856631004717,8195.761499031876
2018-04-24,9555.542,0,-0.18873161028970278,8289.180934846981
2018-04-25,9658.11,0,-0.18142822154779975,8398.029558810695
2018-04-26,9258.398333,0,-0.20988982447244559,8451.966306198143
2018-04-27,9010.32,0,-0.2275543251387572,8499.706434921809
2018-04-28,8928.55,0,-0.23337678533516745,8684.306804415544
2018-04-29,9334.281667,0,-0.20448652629724803,8837.112935800786
2018-04-30,9259.57,0,-0.20980639553186897,9037.234870361599
2018-05-01,9239.55,0,-0.21123192632717452,9095.599076845567
2018-05-02,9221.426,0,-0.21252245180839915,9180.69931804797
2018-05-03,9639.268333,0,-0.18276984874776941,9251.970030592624
2018-05-04,9753.35,0,-0.17464662549660606,9352.710507471735
2018-05-05,9803.306667,0,-0.17108944431582065,9307.95122776297
2018-05-06,9630.136277,0,-0.18342009984929067,9224.777970532401
2018-05-07,9631.44,0,-0.1833272678170704,9227.551992433042
2018-05-08,9228.608333,0,-0.2120110313851404,9300.538660499451
2018-05-09,9322.041667,0,-0.20535807959068156,9402.559348567223
2018-05-10,9310.37,0,-0.20618916454278194,9419.260680795245
2018-05-11,8468.788,0,-0.2661142923037617,9460.711037163996
2018-05-12,8484.346667,0,-0.2650064322167286,9492.822508114126
2018-05-13,8463.52,0,-0.26648940200554344,9538.505770906953
2018-05-14,8652.038333,0,-0.2530658910579329,9477.957365272361
2018-05-15,8511.458,0,-0.26307596068359757,9375.989942762286
2018-05-16,8471.06,0,-0.2659525137839349,9230.311562052604
2018-05-17,8106.118333,0,-0.2919383072304201,9095.498989648828
2018-05-18,8240.055,0,-0.28240130206413233,8915.643406049468
2018-05-19,8239.08,0,-0.2824707272652024,8807.673842519049
2018-05-20,8507.406667,0,-0.26336443720475333,8646.514454090693
2018-05-21,8385.556187,0,-0.2720408413837123,8456.403402676477
2018-05-22,8396.63,0,-0.2712523268256228,8450.804259455452
2018-05-23,7555.74,0,-0.33112818049517634,8439.7807926274
2018-05-24,7566.193333,0,-0.3303838474229943,8406.546720088398
2018-05-25,7576.78,0,-0.3296300202587514,8312.519675340813
2018-05-26,7342.908333,0,-0.34628293052138565,8234.676931696718
2018-05-27,7361.831667,0,-0.34493548819536907,8141.654753217907
2018-05-28,7344.56,0,-0.34616532302028225,8128.156251065297
2018-05-29,7459.876667,0,-0.3379541611810968,8073.251734564861
2018-05-30,7385.395,0,-0.34325765318879864,8008.362027351817
2018-05-31,7386.72,0,-0.3431633061206778,7849.859101569919
2018-06-01,7535.146667,0,-0.33259453565848707,7685.8972666510435
2018-06-02,7645.146667,0,-0.3247619488710941,7482.307072025243
2018-06-03,7637.14,0,-0.3253320662725055,7466.637527603924
2018-06-04,7500.273333,0,-0.3350777030686757,7443.882124325362
2018-06-05,7615.722142,0,-0.32685713201418787,7408.356903889297
2018-06-06,7619.43,0,-0.32659311274527575,7432.923256906469
2018-06-07,7676.271667,0,-0.322545682836934,7458.4427963264725
2018-06-08,7620.153333,0,-0.3265416075771059,7496.888915212893
2018-06-09,7615.54,0,-0.32687010149621176,7510.961907305732
2018-06-10,6776.888333,0,-0.3865865739159328,7549.274684005808
2018-06-11,6875.678333,0,-0.3795521989275096,7571.574154147653
2018-06-12,6879.31,0,-0.3792936048642331,7560.84912330925
2018-06-13,6315.7,0,-0.4194256434028019,7516.744066429677
2018-06-14,6647.013333,0,-0.39583436672513883,7446.905996178689
2018-06-15,6637.41,0,-0.3965181752630546,7407.904447379579
2018-06-16,6509.426667,0,-0.4056312712908939,7326.529670787092
2018-06-17,6464.411667,0,-0.4088365794202984,7219.923943987551
2018-06-18,6445.79,0,-0.41016254144669323,7069.393277763868
2018-06-19,6737.0,0,-0.3894268360070867,6896.387149342429
2018-06-20,6714.718333,0,-0.39101340955749847,6690.178987706772
2018-06-21,6760.83,0,-0.3877300128875997,6666.632040179033
2018-06-22,6332.573333,0,-0.4182241720835739,6610.916683313064
2018-06-23,6141.605833,0,-0.43182207678649637,6527.376581606374
2018-06-24,6170.46,0,-0.4297675061755379,6575.060269307312
2018-06-25,6211.4475,0,-0.4268489775305536,6542.740823540369
2018-06-26,6218.595,0,-0.42634003740270915,6506.263745563973
2018-06-27,6097.46,0,-0.4349654955889896,6496.72696175109
2018-06-28,6107.896154,0,-0.4342223857532478,6493.770608535067
2018-06-29,5908.7025,0,-0.4484060365028199,6495.604426900282
2018-06-30,6223.28,0,-0.42600644041090063,6410.346505370494
2018-07-01,6374.754167,0,-0.4152206716920319,6319.474738528016
2018-07-02,6466.069167,0,-0.4087185565784793,6197.5256335808335
2018-07-03,6626.44,0,-0.39729929778176104,6167.778270524204
2018-07-04,6593.289167,0,-0.3996598139321871,6188.901585646217
2018-07-05,6603.376667,0,-0.39894153012111594,6206.227538567096
2018-07-06,6555.51,0,-0.40234989215294087,6216.708862540021
2018-07-07,6594.281667,0,-0.39958914263776446,6226.369225536161
2018-07-08,6753.559167,0,-0.38824773498295545,6273.537232502939
2018-07-09,6724.04,0,-0.3903496571413105,6334.364243376757
2018-07-10,6510.791667,0,-0.4055340760093957,6465.298967067098
2018-07-11,6377.363333,0,-0.4150348851544163,6534.449921380577
2018-07-12,6403.18,0,-0.41319660074679154,6574.452324283068
2018-07-13,6244.3575,0,-0.4245056099744345,6599.656875204919
2018-07-14,6241.0,0,-0.42474468188478604,6581.470894182789
2018-07-15,6248.84,0,-0.42418643206284823,6567.922088020887
2018-07-16,6514.390833,0,-0.4052777961906936,6548.396617234514
2018-07-17,6869.910833,0,-0.37996287569383946,6545.381712827682
2018-07-18,7321.62,0,-0.3477987733921259,6541.445599578513
2018-07-19,7396.401667,0,-0.34247391978409475,6505.500252570768
2018-07-20,7428.045,0,-0.3402207456753231,6471.084953899965
2018-07-21,7334.99,0,-0.34684675807078547,6488.742433718589
2018-07-22,7451.289167,0,-0.3385656369905217,6545.385496597899
2018-07-23,7689.884167,0,-0.32157640022199413,6612.4561990744305
2018-07-24,7715.1,0,-0.3197808984002768,6747.951564737863
2018-07-25,8251.165,0,-0.2816102107986056,6919.019420156783
2018-07-26,8187.324167,0,-0.2861560186627144,7146.779318704397
2018-07-27,7939.81,0,-0.3037803477003215,7355.185832208949
2018-07-28,8182.251667,0,-0.2865172077216148,7508.679191472949
2018-07-29,8206.341667,0,-0.28480187121517575,7581.325388850818
2018-07-30,8220.91,0,-0.28376452819181086,7651.913290504117
2018-07-31,7916.800833,0,-0.3054187231315317,7731.723845317754
2018-08-01,7570.869167,0,-0.3300509030992812,7848.403849227823
2018-08-02,7607.7,0,-0.3274283513181496,7951.27859679662
2018-08-03,7394.499167,0,-0.34260938793284945,8014.155715755341
2018-08-04,7247.769167,0,-0.3530573466538873,8079.278356138157
2018-08-05,7011.28,0,-0.36989663687939445,8006.132011372485
2018-08-06,6988.079167,0,-0.37154865995223363,7925.46731086785
2018-08-07,6993.513333,0,-0.3711617183448509,7893.260653721019
2018-08-08,6718.23,0,-0.3907633601343537,7785.264492674289
2018-08-09,6396.7725,0,-0.4136528489271572,7635.24386812821
2018-08-10,6396.494667,0,-0.4136726321188381,7433.97084636457
2018-08-11,6138.96,0,-0.4320104742101095,7267.543847660938
2018-08-12,6311.131667,0,-0.4197509330818584,7148.651340049834
2018-08-13,6347.07,0,-0.4171919320617063,6994.898042961745
2018-08-14,6252.13,0,-0.4239521665125707,6863.498882967557
2018-08-15,6362.676923,0,-0.41608063589005484,6737.489890981537
2018-08-16,6342.629231,0,-0.4175081385034814,6649.537207220736
2018-08-17,6312.75,0,-0.4196356991393729,6545.491383799213
2018-08-18,6436.720833,0,-0.41080831451593736,6413.013598687456
2018-08-19,6404.063333,0,-0.41313370272511274,6328.243796368423
2018-08-20,6486.58,0,-0.407258075855259,6311.330874490873
2018-08-21,6401.246154,0,-0.41333430089795925,6292.749023161595
2018-08-22,6575.229167,0,-0.4009457822720081,6339.083895684924
2018-08-23,6354.57,0,-0.416657892053475,6354.014041404698
2018-08-24,6543.645714,0,-0.40319469260535407,6355.975595973874
2018-08-25,6719.429231,0,-0.39067796848993885,6390.703619467311
2018-08-26,6738.27,0,-0.3893364052323595,6408.438749627961
2018-08-27,6719.266154,0,-0.3906895804422618,6436.789060998853
2018-08-28,7000.04,0,-0.37069698483839714,6480.023808656509
2018-08-29,7078.19,0,-0.3651322879526266,6507.790003371594
2018-08-30,6932.6625,0,-0.3754946222590114,6553.994387223637
2018-08-31,6981.946154,0,-0.37198536319396736,6584.26282784653
2018-09-01,7018.78,0,-0.36936259687116313,6647.480133294084
2018-09-02,7247.935385,0,-0.35304551104560894,6678.881584970754
2018-09-03,7260.949231,0,-0.35211885578894747,6786.825267500229
2018-09-04,7265.08,0,-0.3518247230008459,6869.191310650308
2018-09-05,7113.069231,0,-0.3626487006445808,6923.040947362473
2018-09-06,6433.271667,0,-0.4110539135344749,6980.504857464966
2018-09-07,6501.19,0,-0.4062177659192244,7037.213946274725
2018-09-08,6366.1075,0,-0.4158363605074791,7031.505735089956
2018-09-09,6286.425833,0,-0.4215101202542213,6998.420523446951
2018-09-10,6240.98,0,-0.4247461059914747,6995.4260368148925
2018-09-11,6296.320833,0,-0.42080554347002813,6976.513256615851
2018-09-12,6273.1375,0,-0.42245632044951476,6944.220372388452
2018-09-13,6326.04,0,-0.41868938024478697,6838.976949011108
2018-09-14,6499.0625,0,-0.406369255268226,6705.368762325911
2018-09-15,6518.655,0,-0.4049741647533897,6542.404843838825
2018-09-16,6522.39,0,-0.4047082128292904,6381.863187995088
2018-09-17,6400.600833,0,-0.41338025119557953,6371.691084874023
2018-09-18,6296.631667,0,-0.4207834104311057,6336.291382091114
2018-09-19,6342.39,0,-0.4175251730268426,6326.748036290679
2018-09-20,6418.562667,0,-0.4121012727986182,6338.511573017643
2018-09-21,6669.990833,0,-0.3941982461532541,6368.234832106645
2018-09-22,6756.12,0,-0.38806539001276896,6397.450546275469
2018-09-23,6710.445,0,-0.3913176936628978,6443.053329213895
2018-09-24,6639.304167,0,-0.39638330046835174,6483.866704866902
2018-09-25,6583.45,0,-0.40036041510894305,6484.285182365623
2018-09-26,6468.631667,0,-0.4085360929090002,6477.641279637763
2018-09-27,6535.476667,0,-0.40377637232897035,6464.837448723517
2018-09-28,6686.08,0,-0.3930526116363054,6484.95266458867
2018-09-29,6550.474167,0,-0.4027084703258437,6543.744623281718
2018-09-30,6593.135,0,-0.3996707914449803,6600.340903198792
2018-10-01,6611.02,0,-0.3983972840386846,6651.035299626019
2018-10-02,6562.641667,0,-0.40184207941915645,6644.523012227328
2018-10-03,6470.4025,0,-0.40841000015301404,6610.805376041888
2018-10-04,6483.73,0,-0.40746101105838695,6578.676776992357
2018-10-05,6568.549167,0,-0.4014214339060062,6558.841415645444
2018-10-06,6581.486667,0,-0.40050021489180715,6552.241163326596
2018-10-07,6573.62,0,-0.40106036354639824,6576.537376437944
2018-10-08,6618.567692,0,-0.3978598481056436,6587.949621559231
2018-10-09,6621.711667,0,-0.3976359803143264,6561.3867588539115
2018-10-10,6626.85,0,-0.3972701035946443,6566.25720098139
2018-10-11,6248.635833,0,-0.42420096984236294,6560.551647668067
2018-10-12,6260.530833,0,-0.4233539823893081,6537.0367391100535
2018-10-13,6247.0,0,-0.42431744987820097,6521.550260230259
2018-10-14,6299.399167,0,-0.4205863496680683,6527.618914666162
2018-10-15,6452.571667,0,-0.4096796505799596,6533.0478428549895
2018-10-16,6599.17,0,-0.3992410672516901,6520.684771212941
2018-10-17,6596.276154,0,-0.3994471245239115,6506.016080401266
2018-10-18,6568.040769,0,-0.40145763455562017,6489.7964291065
2018-10-19,6509.61,0,-0.4056182170033167,6456.084139338306
2018-10-20,6488.825833,0,-0.4070981605654182,6411.306073046834
2018-10-21,6531.601667,0,-0.4040522929998899,6353.26935093367
2018-10-22,6504.78,0,-0.40596213876861764,6387.937238117237
2018-10-23,6481.426,0,-0.4076250681489156,6427.134037712403
2018-10-24,6508.31,0,-0.40571078393807675,6479.217337653786
2018-10-25,6489.77,0,-0.4070309308384246,6530.454364378747
2018-10-26,6473.753333,0,-0.40817140296862714,6551.043687913767
2018-10-27,6465.9175,0,-0.4087293560779364,6535.240509347798
2018-10-28,6457.21,0,-0.409349376527493,6516.061379427899
2018-10-29,6382.668333,0,-0.41465714085526073,6499.733566818233
2018-10-30,6309.452857,0,-0.4198704733093542,6493.446997320721
2018-10-31,6301.61,0,-0.4204289265649325,6489.20808338719
2018-11-01,6342.280833,0,-0.4175329462995865,6471.693248726557
2018-11-02,6387.674167,0,-0.41430069877118536,6458.534794568571
2018-11-03,6390.42,0,-0.4141051808141291,6449.992635362667
2018-11-04,6391.873333,0,-0.41400169575182477,6431.868039821949
2018-11-05,6436.965,0,-0.41079092852304544,6414.4485461502845
2018-11-06,6437.76,0,-0.4107343202821729,6398.516029998105
2018-11-07,6538.79,0,-0.4035404453446246,6380.818894321842
2018-11-08,6486.251667,0,-0.40728145491632867,6364.174437542928
2018-11-09,6444.97,0,-0.4102209298209265,6362.6659799540175
2018-11-10,6399.033333,0,-0.4134918655572999,6380.0446084317155
2018-11-11,6378.268333,0,-0.4149704443267564,6402.583029800543
2018-11-12,6408.53,0,-0.41281565220758654,6418.740815340064
2018-11-13,6372.063333,0,-0.4154122734268998,6427.1346657643835
2018-11-14,6176.155,0,-0.42936199179595425,6435.761300191659
2018-11-15,5756.77,0,-0.4592244409762343,6440.246088959516
2018-11-16,5596.1925,0,-0.4706584155658034,6420.6111546174425
2018-11-17,5558.243333,0,-0.4733605986934104,6391.015852113888
2018-11-18,5572.44,0,-0.4723497202718721,6324.58476431248
2018-11-19,5303.9425,0,-0.491468174553218,6256.687380262512
2018-11-20,4671.97,0,-0.5364679877668155,6175.303104633798
2018-11-21,4491.98,0,-0.5492842359110234,6067.43332769113
2018-11-22,4548.7975,0,-0.5452385268219988,5932.9990527645905
2018-11-23,4309.3375,0,-0.562289356204809,5758.189394301401
2018-11-24,4352.98,0,-0.5591817773969109,5542.689458298906
2018-11-25,3823.511667,0,-0.596882747118718,5329.4955289192485
2018-11-26,3920.536667,0,-0.5899740495455653,5164.538879293789
2018-11-27,3793.35,0,-0.5990304187044448,5006.23420951772
2018-11-28,4103.453846,0,-0.5769493706417235,4815.157063760427
2018-11-29,4263.783333,0,-0.5655330559007626,4581.660151919019
2018-11-30,4278.77,0,-0.5644659252650238,4369.809313442799
2018-12-01,4116.7775,0,-0.5760006554028126,4282.444610267655
2018-12-02,4167.546667,0,-0.5723856198878022,4218.777462240525
2018-12-03,4140.6,0,-0.5743043663233338,4124.807263335053
2018-12-04,3961.493333,0,-0.5870577164458629,4073.600335170775
2018-12-05,3858.349167,0,-0.5944021312804835,3991.982411741179
2018-12-06,3744.98,0,-0.6024746207308649,4035.1477508190987
2018-12-07,3405.643333,0,-0.6266372015892483,4058.521082950707
2018-12-08,3435.34,0,-0.6245226404840318,4113.1545207519675
2018-12-09,3453.66,0,-0.6232181587572588,4095.4877941155405
2018-12-10,3523.96,0,-0.6182124237467703,4029.0514249107473
2018-12-11,3426.19,0,-0.6251741692940741,3943.9227103129756
2018-12-12,3407.28,0,-0.6265206621681614,3879.94127720452
2018-12-13,3406.7625,0,-0.6265575109287295,3785.1767629713345
2018-12-14,3278.374167,0,-0.6356994451170132,3674.2525797036506
2018-12-15,3242.42,0,-0.6382595736024306,3581.899247633107
2018-12-16,3271.238333,0,-0.6362075545634261,3494.264199482539
2018-12-17,3392.405,0,-0.6275798415178202,3417.3386235106386
2018-12-18,3556.54,0,-0.6158925539510135,3419.8643355430777
2018-12-19,3808.0425,0,-0.5979842343283197,3419.6402139917777
2018-12-20,3982.850833,0,-0.5855369485157561,3421.7924573345867
2018-12-21,4135.19,0,-0.5746895871826048,3410.0505948786063
2018-12-22,3910.973333,0,-0.5906550099413092,3427.337190340154
2018-12-23,4027.478333,0,-0.5823592324534436,3447.4988371125087
2018-12-24,3995.17,0,-0.5846597581096117,3476.349437011456
2018-12-25,3813.88,0,-0.5975685731885797,3547.399141930571
2018-12-26,3825.379167,0,-0.5967497711566684,3640.8291939225574
2018-12-27,3848.21,0,-0.5951240940575686,3749.891343962281
2018-12-28,3743.905,0,-0.602551166465378,3852.9701542577736
2018-12-29,3912.285833,0,-0.5905615529398687,3932.712238476371
2018-12-30,3770.36,0,-0.60066742934301,3967.014537231933
2018-12-31,3791.545833,0,-0.599158885019049,3956.6653194550067
2019-01-01,3752.271667,0,-0.6019554151435715,3901.6998886631113
2019-01-02,3855.88,0,-0.5945779491424842,3894.6089618250535
2019-01-03,3865.7975,0,-0.5938717702382662,3856.2312174543667
2019-01-04,3822.626667,0,-0.5969457638396893,3817.60595923881
2019-01-05,3856.62,0,-0.5945252571950053,3818.8004837376657
2019-01-06,3920.456667,0,-0.5899797459723197,3818.0953048219144
2019-01-07,4036.093333,0,-0.5817457984973218,3812.7392734289733
2019-01-08,4032.25,0,-0.5820194643089159,3838.7346936630324
2019-01-09,4034.138333,0,-0.5818850049261342,3823.9545387267117
2019-01-10,3812.585833,0,-0.5976607247826241,3845.285663787411
2019-01-11,3646.25,0,-0.6095047233992222,3859.353348197168
2019-01-12,3646.345833,0,-0.6094978995784078,3882.935425299806
2019-01-13,3599.841667,0,-0.6128092442708652,3883.3980523126306
2019-01-14,3531.96,0,-0.6176427810713235,3879.80021700714
2019-01-15,3656.785,0,-0.6087545752009933,3885.352513027845
2019-01-16,3621.270833,0,-0.6112833733392612,3886.526090777519
2019-01-17,3621.43,0,-0.6112720397997958,3869.046162059613
2019-01-18,3632.395,0,-0.6104912733077615,3814.814380367708
2019-01-19,3690.523333,0,-0.6063522259165891,3748.4308110210154
2019-01-20,3703.98,0,-0.6053940394425296,3666.6705469970498
2019-01-21,3548.4275,0,-0.6164702072265836,3626.92566980637
