Date,USD (PM),IsRest,StandardValue,PredictVal
2017-11-14,1274.6,0,-0.7582101835654754,1274.3021438562523
2017-11-15,1282.2,0,-0.7277284847487958,1276.3002167820787
2017-11-16,1280.0,0,-0.7365521344062557,1279.0263594136045
2017-11-17,1284.35,0,-0.7191053725835516,1281.3316095848493
2017-11-18,1284.35,1,-0.7191053725835516,1283.0276469020655
2017-11-19,1284.35,1,-0.7191053725835516,1282.7950840244218
2017-11-20,1286.2,0,-0.7116854853715963,1282.2803223774472
2017-11-21,1283.3,0,-0.7233166599200663,1281.8325408403696
2017-11-22,1286.95,0,-0.7086774229883714,1281.1856034880616
2017-11-23,1290.35,0,-0.6950408735177523,1280.4866966504378
2017-11-24,1290.5,0,-0.694439261041107,1281.4937705868122
2017-11-25,1290.5,1,-0.694439261041107,1283.695366975682
2017-11-26,1290.5,1,-0.694439261041107,1284.318810987526
2017-11-27,1294.9,0,-0.6767919617261872,1285.7142756396117
2017-11-28,1291.85,0,-0.6890247487513026,1286.3726100828392
2017-11-29,1283.85,0,-0.7211107475057016,1287.103806821552
2017-11-30,1280.2,0,-0.7357499844373956,1287.77722224574
2017-12-01,1275.5,0,-0.7546005087056051,1287.991092432772
2017-12-02,1275.5,1,-0.7546005087056051,1288.9292995542412
2017-12-03,1275.5,1,-0.7546005087056051,1289.079793603317
2017-12-04,1273.45,0,-0.7628225458864197,1288.3156644525002
2017-12-05,1266.3,0,-0.7914994072731641,1287.2568433766983
2017-12-06,1263.7,0,-0.8019273568683435,1285.7182982107825
2017-12-07,1255.0,0,-0.8368208805137526,1283.7169280911469
2017-12-08,1250.65,0,-0.8542676423364567,1279.7212648741565
2017-12-09,1250.65,1,-0.8542676423364567,1275.4500915217984
2017-12-10,1250.65,1,-0.8542676423364567,1272.3517053305543
2017-12-11,1247.15,0,-0.8683052667915062,1269.50098744426
2017-12-12,1240.9,0,-0.8933724533183804,1267.1486771612736
2017-12-13,1242.65,0,-0.8863536410908557,1264.0203357925373
2017-12-14,1251.0,0,-0.852863879890952,1260.1625360658181
2017-12-15,1254.6,0,-0.8384251804514729,1256.1655410563833
2017-12-16,1254.6,1,-0.8384251804514729,1253.280077340394
2017-12-17,1254.6,1,-0.8384251804514729,1250.4014363576484
2017-12-18,1260.6,0,-0.8143606813856736,1249.2397664221003
2017-12-19,1260.35,0,-0.8153633688467486,1249.1864300235095
2017-12-20,1264.55,0,-0.7985182195006889,1249.1122413846708
2017-12-21,1264.55,0,-0.7985182195006889,1249.1458103482041
2017-12-22,1264.55,1,-0.7985182195006889,1250.1680255210224
2017-12-23,1264.55,1,-0.7985182195006889,1253.1962480020477
2017-12-24,1264.55,1,-0.7985182195006889,1256.4913991191286
2017-12-25,1264.55,1,-0.7985182195006889,1258.2717321194366
2017-12-26,1264.55,1,-0.7985182195006889,1259.4888871451797
2017-12-27,1279.4,0,-0.7389585843128352,1261.0103309273588
2017-12-28,1291.0,0,-0.6924338861189571,1263.3587132067287
2017-12-29,1291.0,1,-0.6924338861189571,1264.9625974053836
2017-12-30,1291.0,1,-0.6924338861189571,1267.0374707943024
2017-12-31,1291.0,1,-0.6924338861189571,1268.4547577683688
2018-01-01,1291.0,1,-0.6924338861189571,1270.226366485952
2018-01-02,1312.05,0,-0.6080076018964449,1272.440877382931
2018-01-03,1314.9,0,-0.5965769648401897,1275.8420434426835
2018-01-04,1314.5,0,-0.59818126477791,1280.1792078202157
2018-01-05,1317.15,0,-0.587552777690515,1285.5886342671704
2018-01-06,1317.15,1,-0.587552777690515,1292.4301096162249
2018-01-07,1317.15,1,-0.587552777690515,1296.8228762508966
2018-01-08,1319.95,0,-0.5763226781264755,1299.0649928203918
2018-01-09,1311.0,0,-0.6122188892329596,1301.951841706982
2018-01-10,1319.75,0,-0.5771248280953357,1305.2912533817355
2018-01-11,1323.05,0,-0.5638893536091463,1309.7286528961813
2018-01-12,1326.8,0,-0.5488490416930217,1315.3746417451598
2018-01-13,1326.8,1,-0.5488490416930217,1316.6493724768557
2018-01-14,1326.8,1,-0.5488490416930217,1317.4445790886346
2018-01-15,1339.25,0,-0.4989152061314881,1318.5506163783184
2018-01-16,1333.85,0,-0.5205732552907079,1319.5653741019469
2018-01-17,1335.65,0,-0.5133539055709673,1320.6714294195208
2018-01-18,1332.2,0,-0.5271909925338021,1322.1081291788084
2018-01-19,1334.95,0,-0.5161614304619774,1323.0160503629154
2018-01-20,1334.95,1,-0.5161614304619774,1326.740300823134
2018-01-21,1334.95,1,-0.5161614304619774,1328.9449789774042
2018-01-22,1332.6,0,-0.5255866925960827,1330.7765872143204
2018-01-23,1333.4,0,-0.5223780927206421,1331.9451548798227
2018-01-24,1353.7,0,-0.44095987088135474,1333.429922511621
2018-01-25,1354.95,0,-0.4359464335759799,1335.8963550680976
2018-01-26,1353.15,0,-0.4431657832957195,1335.5300830648082
2018-01-27,1353.15,1,-0.4431657832957195,1336.5305042853383
2018-01-28,1353.15,1,-0.4431657832957195,1337.2769001986799
2018-01-29,1343.85,0,-0.48046575684770904,1339.1761454306386
2018-01-30,1344.9,0,-0.4762544695111935,1340.5003275936617
2018-01-31,1345.05,0,-0.475652857034549,1342.187131487961
2018-02-01,1341.35,0,-0.4904926314584587,1344.300147240196
2018-02-02,1331.15,0,-0.5314022798703167,1347.4883189712486
2018-02-03,1331.15,1,-0.5314022798703167,1350.9427354486597
2018-02-04,1331.15,1,-0.5314022798703167,1349.5752830286951
2018-02-05,1333.6,0,-0.5215759427517828,1347.5158768007386
2018-02-06,1331.4,0,-0.5303995924092417,1345.5194274059954
2018-02-07,1324.65,0,-0.5574721538582659,1342.9577060252848
2018-02-08,1315.45,0,-0.594371052425825,1339.5525645031942
2018-02-09,1314.1,0,-0.5997855647156304,1337.6241448568205
2018-02-10,1314.1,1,-0.5997855647156304,1334.8789461490928
2018-02-11,1314.1,1,-0.5997855647156304,1331.405436880073
2018-02-12,1322.3,0,-0.5668974159923712,1328.0998187746798
2018-02-13,1325.35,0,-0.5546646289672568,1327.0711312911062
2018-02-14,1336.25,0,-0.5109474556643877,1325.8769932519597
2018-02-15,1352.45,0,-0.4459733081867296,1324.7121116331916
2018-02-16,1352.1,0,-0.4473770706322351,1323.057007342738
2018-02-17,1352.1,1,-0.4473770706322351,1321.5937612201105
2018-02-18,1352.1,1,-0.4473770706322351,1321.6551933630296
2018-02-19,1346.6,0,-0.4694361947758844,1324.3086511157621
2018-02-20,1339.85,0,-0.4965087562249086,1327.838172172716
2018-02-21,1330.5,0,-0.534009267269112,1332.0470836977056
2018-02-22,1328.35,0,-0.5426323794343572,1337.027044645499
2018-02-23,1327.95,0,-0.5442366793720765,1340.8907448093964
2018-02-24,1327.95,1,-0.5442366793720765,1344.8541196739864
2018-02-25,1327.95,1,-0.5442366793720765,1346.7555473245593
2018-02-26,1333.5,0,-0.5219770177362124,1344.595156376889
2018-02-27,1325.75,0,-0.5530603290295364,1342.1595958104633
2018-02-28,1317.85,0,-0.5847452527995058,1338.882082743828
2018-03-01,1307.75,0,-0.6252538262269342,1334.5476181675706
2018-03-02,1322.3,0,-0.5668974159923712,1330.3662036602068
2018-03-03,1322.3,1,-0.5668974159923712,1327.4674811051311
2018-03-04,1322.3,1,-0.5668974159923712,1326.4627563697304
2018-03-05,1320.4,0,-0.5745178406965404,1325.8090064596404
2018-03-06,1331.4,0,-0.5303995924092417,1325.0467102284274
2018-03-07,1329.4,0,-0.5384210920978415,1324.4246381258154
2018-03-08,1321.0,0,-0.5721113907899609,1323.5869028727502
2018-03-09,1320.6,0,-0.5737156907276811,1320.7327215609323
2018-03-10,1320.6,1,-0.5737156907276811,1319.3235282548028
2018-03-11,1320.6,1,-0.5737156907276811,1319.774609865105
2018-03-12,1319.15,0,-0.5795312780019153,1323.1671947582263
2018-03-13,1322.75,0,-0.5650925785624361,1323.2892648762218
2018-03-14,1323.55,0,-0.5618839786869964,1323.5501137483573
2018-03-15,1318.75,0,-0.5811355779396356,1323.900232888447
2018-03-16,1310.1,0,-0.6158285640928298,1324.7256713825977
2018-03-17,1310.1,1,-0.6158285640928298,1322.4165436491182
2018-03-18,1310.1,1,-0.6158285640928298,1320.0902791070696
2018-03-19,1312.4,0,-0.6066038394509394,1319.5350579536723
2018-03-20,1311.0,0,-0.6122188892329596,1319.022227430407
2018-03-21,1321.35,0,-0.5707076283444562,1318.3390876889646
2018-03-22,1329.15,0,-0.5394237795589165,1317.7964140330062
2018-03-23,1346.6,0,-0.4694361947758844,1317.7587431652619
2018-03-24,1346.6,1,-0.4694361947758844,1317.2281595698273
2018-03-25,1346.6,1,-0.4694361947758844,1316.3408720256136
2018-03-26,1352.4,0,-0.4461738456789444,1316.5761108948684
2018-03-27,1341.45,0,-0.4900915564740282,1319.4672080081232
2018-03-28,1332.45,0,-0.5261883050727271,1322.751784841407
2018-03-29,1323.85,0,-0.5606807537337065,1326.5868528214082
2018-03-30,1323.85,1,-0.5606807537337065,1330.4778968662451
2018-03-31,1323.85,1,-0.5606807537337065,1335.7338035096514
2018-04-01,1323.85,1,-0.5606807537337065,1339.4049357930653
2018-04-02,1323.85,1,-0.5606807537337065,1341.8092851606093
2018-04-03,1333.45,0,-0.5221775552284272,1339.9274556561518
2018-04-04,1337.3,0,-0.506736168327873,1337.863865374624
2018-04-05,1327.7,0,-0.5452393668331514,1335.4001568879564
2018-04-06,1331.2,0,-0.5312017423781019,1330.4074038186548
2018-04-07,1331.2,1,-0.5312017423781019,1327.3385110087142
2018-04-08,1331.2,1,-0.5312017423781019,1326.0230480578923
2018-04-09,1331.95,0,-0.528193679994877,1326.7873434060082
2018-04-10,1338.95,0,-0.5001184310847779,1327.7652670129537
2018-04-11,1350.75,0,-0.4527915829220396,1329.1981794584385
2018-04-12,1341.35,0,-0.4904926314584587,1331.3441762516193
2018-04-13,1343.7,0,-0.4810673693243535,1333.7439901565315
2018-04-14,1343.7,1,-0.4810673693243535,1334.1257314602685
2018-04-15,1343.7,1,-0.4810673693243535,1333.5246287246982
2018-04-16,1349.35,0,-0.45840663270405974,1335.4619469042796
2018-04-17,1342.1,0,-0.48748456907523385,1337.073250637917
2018-04-18,1351.45,0,-0.4499840580310295,1338.8693542275605
2018-04-19,1348.6,0,-0.46141469508728467,1341.3956621730592
2018-04-20,1336.75,0,-0.5089420807422378,1344.2577858802908
2018-04-21,1336.75,1,-0.5089420807422378,1345.5185727130827
2018-04-22,1336.75,1,-0.5089420807422378,1343.7897000177472
2018-04-23,1324.3,0,-0.5588759163037714,1344.2612912351422
2018-04-24,1328.85,0,-0.5406270045122071,1343.8182063333593
2018-04-25,1321.65,0,-0.5695044033911656,1343.4011803650528
2018-04-26,1320.7,0,-0.5733146157432506,1342.6633754553866
2018-04-27,1321.5,0,-0.5701060158678108,1340.1301404064614
2018-04-28,1321.5,1,-0.5701060158678108,1339.0181807226281
2018-04-29,1321.5,1,-0.5701060158678108,1335.0095526593923
2018-04-30,1313.2,0,-0.6033952395754997,1330.7969743831889
2018-05-01,1307.1,0,-0.6278608136257294,1328.6005091344562
2018-05-02,1304.2,0,-0.6394919881741985,1325.6714849428977
2018-05-03,1315.05,0,-0.5959753523635453,1321.9229942724887
2018-05-04,1309.4,0,-0.618636088983839,1321.050571638407
2018-05-05,1309.4,1,-0.618636088983839,1318.5158032093204
2018-05-06,1309.4,1,-0.618636088983839,1317.3638651222454
2018-05-07,1309.4,1,-0.618636088983839,1316.1900114476816
2018-05-08,1306.6,0,-0.6298661885478793,1314.498636304557
2018-05-09,1313.85,0,-0.6007882521767053,1312.30021420093
2018-05-10,1318.8,0,-0.5809350404474207,1309.770212648799
2018-05-11,1324.35,0,-0.5586753788115566,1309.0811721604416
2018-05-12,1324.35,1,-0.5586753788115566,1310.0952169019588
2018-05-13,1324.35,1,-0.5586753788115566,1312.1749832598168
2018-05-14,1319.85,0,-0.5767237531109061,1311.7359039050948
2018-05-15,1295.0,0,-0.6763908867417576,1312.6341381584527
2018-05-16,1291.25,0,-0.6914311986578822,1313.0096277994999
2018-05-17,1289.5,0,-0.6984500108854069,1313.366217741807
2018-05-18,1288.3,0,-0.703262910698567,1313.7593281854904
2018-05-19,1288.3,1,-0.703262910698567,1314.9988323399352
2018-05-20,1288.3,1,-0.703262910698567,1314.5176864555885
2018-05-21,1288.35,0,-0.7030623732063521,1312.529894916273
2018-05-22,1293.05,0,-0.6842118489381426,1308.4922563989262
2018-05-23,1289.0,0,-0.7004553858075568,1303.5865492955245
2018-05-24,1304.85,0,-0.6368850007754042,1297.3326215385505
2018-05-25,1303.5,0,-0.6422995130652086,1291.2521884871821
2018-05-26,1303.5,1,-0.6422995130652086,1290.5708523893813
2018-05-27,1303.5,1,-0.6422995130652086,1290.7694543761318
2018-05-28,1303.5,1,-0.6422995130652086,1291.5078338437702
2018-05-29,1295.5,0,-0.6743855118196076,1292.766895253199
2018-05-30,1300.7,0,-0.6535296126292481,1294.1001415157816
2018-05-31,1305.35,0,-0.6348796258532542,1295.923076668492
2018-06-01,1294.6,0,-0.6779951866794779,1298.3275793964222
2018-06-02,1294.6,1,-0.6779951866794779,1299.6935867172483
2018-06-03,1294.6,1,-0.6779951866794779,1302.5353897460027
2018-06-04,1295.45,0,-0.6745860493118224,1301.6484934178989
2018-06-05,1292.05,0,-0.6882225987824424,1300.94353264505
2018-06-06,1300.1,0,-0.6559360625358286,1299.9600849668282
2018-06-07,1297.25,0,-0.6673666995920828,1298.9728594963733
2018-06-08,1298.25,0,-0.663355949747783,1297.653120855464
2018-06-09,1298.25,1,-0.663355949747783,1298.274100615931
2018-06-10,1298.25,1,-0.663355949747783,1297.5939479920332
2018-06-11,1299.6,0,-0.6579414374579785,1295.4414197969982
2018-06-12,1298.65,0,-0.6617516498100626,1295.8021375582498
2018-06-13,1296.15,0,-0.6717785244208123,1296.2244658255336
2018-06-14,1302.75,0,-0.6453075754484335,1296.6771947536377
2018-06-15,1285.25,0,-0.7154956977236814,1297.2035231475702
2018-06-16,1285.25,1,-0.7154956977236814,1298.2874105101396
2018-06-17,1285.25,1,-0.7154956977236814,1297.3876855860287
2018-06-18,1281.55,0,-0.7303354721475911,1297.0612362337304
2018-06-19,1276.15,0,-0.7519935213068099,1296.2618335000757
2018-06-20,1274.2,0,-0.7598144835031948,1295.1001882460455
2018-06-21,1266.15,0,-0.7921010197498086,1293.589490181827
2018-06-22,1269.15,0,-0.780068770216909,1291.0809355149895
2018-06-23,1269.15,1,-0.780068770216909,1288.3015288029244
2018-06-24,1269.15,1,-0.780068770216909,1285.5274518188442
2018-06-25,1268.7,0,-0.7818736076468441,1280.211376676901
2018-06-26,1260.3,0,-0.8155639063389635,1278.4540199383994
2018-06-27,1254.6,0,-0.8384251804514729,1276.0047144911084
2018-06-28,1251.55,0,-0.8506579674765873,1272.7716690763127
2018-06-29,1250.45,0,-0.8550697923053169,1269.6749094733784
2018-06-30,1250.45,1,-0.8550697923053169,1267.283271988032
2018-07-01,1250.45,1,-0.8550697923053169,1264.8398666280302
2018-07-02,1247.8,0,-0.8656982793927118,1264.040194055351
2018-07-03,1251.75,0,-0.8498558175077272,1262.1206933619396
2018-07-04,1255.65,0,-0.8342138931149573,1259.8401041166574
2018-07-05,1255.5,0,-0.8348155055916027,1257.1066505534159
2018-07-06,1255.35,0,-0.835417118068248,1253.8113553680842
2018-07-07,1255.35,1,-0.835417118068248,1252.040335026223
2018-07-08,1255.35,1,-0.835417118068248,1251.4229732045792
2018-07-09,1262.05,0,-0.8085450941114386,1251.5054922428453
2018-07-10,1254.0,0,-0.8408316303580524,1252.1182070274017
2018-07-11,1251.4,0,-0.8512595799532318,1252.6420163807732
2018-07-12,1245.9,0,-0.8733187040968811,1253.218589410247
2018-07-13,1241.7,0,-0.8901638534429407,1254.5160988942478
2018-07-14,1241.7,1,-0.8901638534429407,1254.9053943656854
2018-07-15,1241.7,1,-0.8901638534429407,1254.2997307116204
2018-07-16,1241.1,0,-0.8925703033495213,1253.5846620284
2018-07-17,1232.8,0,-0.92585952705721,1252.7147935212938
2018-07-18,1224.5,0,-0.9591487507648988,1251.377855619488
2018-07-19,1217.55,0,-0.987023462182783,1249.4570809743068
2018-07-20,1228.75,0,-0.9421030639266242,1244.9706221910653
2018-07-21,1228.75,1,-0.9421030639266242,1241.9539455382208
2018-07-22,1228.75,1,-0.9421030639266242,1238.9112883844064
2018-07-23,1224.95,0,-0.9573439133349636,1236.648366035341
2018-07-24,1228.35,0,-0.9437073638643446,1234.8817421239694
2018-07-25,1231.5,0,-0.9310735018547996,1232.7757089469155
2018-07-26,1228.25,0,-0.9441084388487743,1230.2378960471601
2018-07-27,1223.95,0,-0.9613546631792635,1227.135937632105
2018-07-28,1223.95,1,-0.9613546631792635,1225.4537798628874
2018-07-29,1223.95,1,-0.9613546631792635,1225.6756849192889
2018-07-30,1223.8,0,-0.9619562756559088,1227.8995705484738
2018-07-31,1220.95,0,-0.9733869127121632,1227.53810400171
2018-08-01,1219.0,0,-0.9812078749085481,1227.000564015414
2018-08-02,1215.45,0,-0.9954460368558125,1226.2699975358635
2018-08-03,1216.3,0,-0.9920368994881579,1226.3143075770254
2018-08-04,1216.3,1,-0.9920368994881579,1225.4430100943569
2018-08-05,1216.3,1,-0.9920368994881579,1223.4716596694598
2018-08-06,1209.65,0,-1.0187083859527515,1221.9177074661393
2018-08-07,1212.35,0,-1.0078793613731427,1220.979596690348
2018-08-08,1209.55,0,-1.019109460937182,1219.8881541390901
2018-08-09,1214.35,0,-0.9998578616845428,1218.4396477752969
2018-08-10,1214.4,0,-0.9996573241923271,1216.8153740044372
2018-08-11,1214.4,1,-0.9996573241923271,1215.5847422218233
2018-08-12,1214.4,1,-0.9996573241923271,1214.5925939902372
2018-08-13,1200.35,0,-1.0560083595047411,1214.346666297276
2018-08-14,1197.0,0,-1.0694443714831454,1213.3786755013082
2018-08-15,1182.0,0,-1.1296056191476433,1212.0679439223068
2018-08-16,1180.4,0,-1.1360228188985229,1209.9784410125494
2018-08-17,1178.4,0,-1.1440443185871225,1209.1809288154745
2018-08-18,1178.4,1,-1.1440443185871225,1207.3676975258486
2018-08-19,1178.4,1,-1.1440443185871225,1205.8853615885382
2018-08-20,1184.35,0,-1.1201803570135391,1202.6880933673774
2018-08-21,1190.95,0,-1.0937094080411593,1198.856436209089
2018-08-22,1196.65,0,-1.07084813392865,1194.2653436730714
2018-08-23,1192.35,0,-1.08809435825914,1188.6978916087317
2018-08-24,1197.7,0,-1.0666368465921352,1185.5442840117112
2018-08-25,1197.7,1,-1.0666368465921352,1182.7014058083191
2018-08-26,1197.7,1,-1.0666368465921352,1183.3488964900853
2018-08-27,1197.7,1,-1.0666368465921352,1184.6063759421336
2018-08-28,1212.25,0,-1.0082804363575721,1186.738370381995
2018-08-29,1204.2,0,-1.040566972604186,1189.8409192147483
2018-08-30,1197.3,0,-1.0682411465298556,1193.4770211283662
2018-08-31,1202.45,0,-1.0475857848317107,1196.148216093543
2018-09-01,1202.45,1,-1.0475857848317107,1197.7936045845336
2018-09-02,1202.45,1,-1.0475857848317107,1198.2539265925893
2018-09-03,1200.05,0,-1.057211584458031,1200.0336411209805
2018-09-04,1190.85,0,-1.0941104830255899,1200.6877219228663
2018-09-05,1196.7,0,-1.070647596436435,1201.2286553511403
2018-09-06,1205.15,0,-1.036756760252101,1202.0807466265248
2018-09-07,1198.9,0,-1.0618239467789752,1203.3999738730395
2018-09-08,1198.9,1,-1.0618239467789752,1200.7859986332537
2018-09-09,1198.9,1,-1.0618239467789752,1199.7731137108444
2018-09-10,1196.6,0,-1.0710486714208656,1200.4395082383962
2018-09-11,1189.85,0,-1.0981212328698897,1199.7609608079526
2018-09-12,1195.6,0,-1.0750594212651654,1198.7097867236953
2018-09-13,1209.8,0,-1.0181067734761071,1197.5687363521765
2018-09-14,1201.95,0,-1.0495911597538607,1197.2416279236245
2018-09-15,1201.95,1,-1.0495911597538607,1199.173340347175
2018-09-16,1201.95,1,-1.0495911597538607,1199.9495563865707
2018-09-17,1201.9,0,-1.0497916972460755,1198.5532132835322
2018-09-18,1200.2,0,-1.0566099719813855,1198.5567342916167
2018-09-19,1203.3,0,-1.0441766474640564,1198.5100121956411
2018-09-20,1208.35,0,-1.023922360750342,1198.5448345191135
2018-09-21,1198.7,0,-1.0626260967478354,1199.3843957570964
2018-09-22,1198.7,1,-1.0626260967478354,1202.0341368736144
2018-09-23,1198.7,1,-1.0626260967478354,1203.735896035459
2018-09-24,1202.75,0,-1.046382559878421,1201.8860646016792
2018-09-25,1201.9,0,-1.0497916972460755,1201.8941388020191
2018-09-26,1194.25,0,-1.08047393355497,1201.8786698744038
2018-09-27,1185.4,0,-1.1159690696770235,1201.6292786125216
2018-09-28,1187.25,0,-1.108549182465069,1201.065400986045
2018-09-29,1187.25,1,-1.108549182465069,1200.8923115494708
2018-09-30,1187.25,1,-1.108549182465069,1199.8077248103118
2018-10-01,1189.35,0,-1.1001266077920397,1197.0376249462406
2018-10-02,1204.7,0,-1.0385615976820362,1196.340852724357
2018-10-03,1201.2,0,-1.0525992221370857,1195.9315012798484
2018-10-04,1203.45,0,-1.0435750349874109,1195.3145580058115
2018-10-05,1203.8,0,-1.0421712725419063,1193.476748300945
2018-10-06,1203.8,1,-1.0421712725419063,1191.4280732447419
2018-10-07,1203.8,1,-1.0421712725419063,1191.0097845268513
2018-10-08,1186.95,0,-1.109752407418359,1192.9655658067315
2018-10-09,1185.55,0,-1.115367457200379,1194.385435489694
2018-10-10,1188.6,0,-1.1031346701752647,1196.1181710060366
2018-10-11,1205.55,0,-1.0351524603143816,1198.3758117167868
2018-10-12,1219.75,0,-0.9781998125253232,1201.11944015687
2018-10-13,1219.75,1,-0.9781998125253232,1200.6768922602134
2018-10-14,1219.75,1,-0.9781998125253232,1201.1039613577943
2018-10-15,1229.95,0,-0.9372901641134642,1201.0076344643699
2018-10-16,1230.7,0,-0.9342821017302394,1201.0959405872334
2018-10-17,1229.05,0,-0.9408998389733345,1201.2288776626128
2018-10-18,1223.0,0,-0.9651648755313486,1201.3454292788767
2018-10-19,1227.85,0,-0.9457127387864945,1206.0284024731309
2018-10-20,1227.85,1,-0.9457127387864945,1212.4200724809514
2018-10-21,1227.85,1,-0.9457127387864945,1219.5554386754052
2018-10-22,1222.3,0,-0.9679724004223587,1223.7274164857859
2018-10-23,1235.95,0,-0.913225665047665,1224.7984556413533
2018-10-24,1230.55,0,-0.9348837142068847,1226.5477450625783
2018-10-25,1230.8,0,-0.9338810267458098,1228.5719650021472
2018-10-26,1233.85,0,-0.9216482397206953,1228.2530179307244
2018-10-27,1233.85,1,-0.9216482397206953,1227.7360009849667
2018-10-28,1233.85,1,-0.9216482397206953,1227.5518495307304
2018-10-29,1230.8,0,-0.9338810267458098,1229.0160992154572
2018-10-30,1225.4,0,-0.9555390759050285,1229.3963380784028
2018-10-31,1214.95,0,-0.9974514117779624,1229.7092448201224
2018-11-01,1231.15,0,-0.9324772643003042,1229.7861199701874
2018-11-02,1232.1,0,-0.9286670519482201,1231.923792139978
2018-11-03,1232.1,1,-0.9286670519482201,1230.8014608097308
2018-11-04,1232.1,1,-0.9286670519482201,1230.9109384838837
2018-11-05,1232.25,0,-0.9280654394715747,1230.9777674359752
2018-11-06,1231.6,0,-0.93067242687037,1230.2115931951284
2018-11-07,1229.95,0,-0.9372901641134642,1229.2343282285096
2018-11-08,1224.15,0,-0.9605525132104034,1227.9631272922754
2018-11-09,1211.4,0,-1.0116895737252267,1227.0539265753816
2018-11-10,1211.4,1,-1.0116895737252267,1227.0463923456207
2018-11-11,1211.4,1,-1.0116895737252267,1229.9637328355047
2018-11-12,1205.55,0,-1.0351524603143816,1229.0732329369723
2018-11-13,1202.1,0,-1.0489895472772164,1227.5181146394846
2018-11-14,1203.25,0,-1.044377184956271,1225.470466427343
2018-11-15,1211.85,0,-1.0098847362952925,1222.9454896089267
2018-11-16,1222.4,0,-0.9675713254379281,1220.0058817381894
2018-11-17,1222.4,1,-0.9675713254379281,1216.8306845986533
2018-11-18,1222.4,1,-0.9675713254379281,1213.323807902193
2018-11-19,1221.6,0,-0.9707799253133688,1210.5646328935404
2018-11-20,1223.0,0,-0.9651648755313486,1210.6625312534097
2018-11-21,1226.1,0,-0.9527315510140193,1210.8270057906068
2018-11-22,1227.05,0,-0.9489213386619343,1211.1258239055446
2018-11-23,1223.65,0,-0.9625578881325533,1213.1663399735394
2018-11-24,1223.65,1,-0.9625578881325533,1216.5809886866532
2018-11-25,1223.65,1,-0.9625578881325533,1220.527216131285
2018-11-26,1223.4,0,-0.9635605755936283,1223.0513764004313
2018-11-27,1221.2,0,-0.9723842252510881,1223.2442930629395
2018-11-28,1213.25,0,-1.0042696865132723,1223.4192792537935
2018-11-29,1226.25,0,-0.9521299385373739,1223.398935121278
2018-11-30,1217.55,0,-0.987023462182783,1223.9885063167594
2018-12-01,1217.55,1,-0.987023462182783,1224.071737430867
2018-12-02,1217.55,1,-0.987023462182783,1223.3075513800602
2018-12-03,1230.3,0,-0.9358864016679597,1222.0862498822712
2018-12-04,1240.3,0,-0.8957789032249609,1221.8952948928015
2018-12-05,1235.9,0,-0.9134262025398798,1221.957326779969
2018-12-06,1242.55,0,-0.8867547160752862,1221.9025473643665
2018-12-07,1243.3,0,-0.8837466536920613,1222.104073775426
2018-12-08,1243.3,1,-0.8837466536920613,1222.9946958483317
2018-12-09,1243.3,1,-0.8837466536920613,1226.3345503105472
2018-12-10,1245.35,0,-0.8755246165112467,1226.8684250771107
2018-12-11,1245.3,0,-0.8757251540034615,1230.0340485811198
2018-12-12,1245.75,0,-0.8739203165735264,1233.9895743330114
2018-12-13,1242.75,0,-0.885952566106426,1238.9475141759558
2018-12-14,1235.35,0,-0.9156321149542455,1241.48379612183
2018-12-15,1235.35,1,-0.9156321149542455,1241.6308859684054
2018-12-16,1235.35,1,-0.9156321149542455,1243.0470675511865
2018-12-17,1241.65,0,-0.8903643909351555,1242.9548119897001
2018-12-18,1246.3,0,-0.8717144041591617,1242.818895259164
2018-12-19,1255.0,0,-0.8368208805137526,1242.7888367611563
2018-12-20,1259.75,0,-0.8177698187533282,1243.0128949315301
2018-12-21,1258.15,0,-0.8241870185042076,1242.861663562979
2018-12-22,1258.15,1,-0.8241870185042076,1242.638511880569
2018-12-23,1258.15,1,-0.8241870185042076,1242.2335396244764
2018-12-24,1258.15,1,-0.8241870185042076,1242.5675419915622
2018-12-25,1258.15,1,-0.8241870185042076,1245.0575819121818
2018-12-26,1258.15,1,-0.8241870185042076,1248.170131812957
2018-12-27,1268.0,0,-0.7846811325378542,1252.0608191889255
2018-12-28,1279.0,0,-0.7405628842505556,1255.4559360054077
2018-12-29,1279.0,1,-0.7405628842505556,1258.7282927972528
2018-12-30,1279.0,1,-0.7405628842505556,1260.3821074941761
2018-12-31,1279.0,1,-0.7405628842505556,1261.1190311939283
2019-01-01,1279.0,1,-0.7405628842505556,1262.4883019184592
2019-01-02,1282.9,0,-0.7249209598577857,1264.1998903241226
2019-01-03,1290.45,0,-0.6946397985333218,1266.4566588245632
2019-01-04,1279.9,0,-0.7369532093906853,1269.5046672962376
2019-01-05,1279.9,1,-0.7369532093906853,1272.9974123525064
2019-01-06,1279.9,1,-0.7369532093906853,1277.3633436728421
2019-01-07,1292.2,0,-0.687620986305797,1280.0620430836173
2019-01-08,1286.45,0,-0.7106827979105214,1280.7245116782071
2019-01-09,1288.6,0,-0.7020596857452771,1281.3796801876417
2019-01-10,1291.9,0,-0.6888242112590869,1282.2632968335959
2019-01-11,1288.95,0,-0.7006559232997717,1283.4670570969606
2019-01-12,1288.95,1,-0.7006559232997717,1284.8830433670846
2019-01-13,1288.95,1,-0.7006559232997717,1285.5607432113784
2019-01-14,1292.75,0,-0.6854150738914323,1284.2933201706223
